Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88M19,Q88M19_PSEPK,Pp_1756,Uncharacterized protein,PP_0812,R4,560708.3333,0.023945523,-1.620775669
Q88M19,Q88M19_PSEPK,Pp_1756,Uncharacterized protein,PP_0812,R5,495915,0.020719954,-1.683611204
Q88M19,Q88M19_PSEPK,Pp_1756,Uncharacterized protein,PP_0812,R6,504870.3333,0.02078108,-1.682331884
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,PP_0751,R1,435256.6,0.018098355,-1.742360888
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,PP_0751,R2,333679.3333,0.01383982,-1.858869566
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,PP_0751,R3,419311.8067,0.018045167,-1.74363909
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,PP_0812,R1,426757.9433,0.017202807,-1.764400678
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,PP_0812,R2,36740,0.001780403,-2.749481724
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,PP_0812,R3,463218.6667,0.020356917,-1.691288003
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,PP_0812,R4,277382.47,0.011845853,-1.926433669
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,PP_0812,R5,294836.02,0.012318621,-1.909437908
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,PP_0812,R6,302964.6333,0.012470395,-1.904119802
Q88M23,Q88M23_PSEPK,Pp_1752,Uncharacterized protein,PP_0751,R1,441106.3333,0.018341593,-1.73656296
Q88M23,Q88M23_PSEPK,Pp_1752,Uncharacterized protein,PP_0751,R2,484378.6667,0.020090287,-1.697013868
Q88M23,Q88M23_PSEPK,Pp_1752,Uncharacterized protein,PP_0751,R3,429577.4033,0.018486949,-1.733134752
Q88M23,Q88M23_PSEPK,Pp_1752,Uncharacterized protein,PP_0812,R1,522727,0.021071364,-1.676307358
Q88M23,Q88M23_PSEPK,Pp_1752,Uncharacterized protein,PP_0812,R2,324056.6667,0.015703631,-1.803999916
Q88M23,Q88M23_PSEPK,Pp_1752,Uncharacterized protein,PP_0812,R3,526282,0.02312834,-1.635855539
Q88M23,Q88M23_PSEPK,Pp_1752,Uncharacterized protein,PP_0812,R4,487657.6667,0.020825833,-1.681397624
Q88M23,Q88M23_PSEPK,Pp_1752,Uncharacterized protein,PP_0812,R5,424186.6667,0.017723054,-1.751461435
Q88M23,Q88M23_PSEPK,Pp_1752,Uncharacterized protein,PP_0812,R6,379160.1,0.015606693,-1.806689107
Q88M34,Q88M34_PSEPK,Pp_1741,"Glycine betaine-binding protein, putative",PP_0751,R1,144292.4333,0.005999807,-2.221862696
Q88M34,Q88M34_PSEPK,Pp_1741,"Glycine betaine-binding protein, putative",PP_0751,R2,131068.0333,0.005436231,-2.264702092
Q88M34,Q88M34_PSEPK,Pp_1741,"Glycine betaine-binding protein, putative",PP_0751,R3,36479.80667,0.001569916,-2.804123653
Q88M34,Q88M34_PSEPK,Pp_1741,"Glycine betaine-binding protein, putative",PP_0812,R1,175164.6433,0.007060967,-2.151135842
Q88M34,Q88M34_PSEPK,Pp_1741,"Glycine betaine-binding protein, putative",PP_0812,R2,157852.2667,0.007649445,-2.116370054
Q88M34,Q88M34_PSEPK,Pp_1741,"Glycine betaine-binding protein, putative",PP_0812,R3,223039.9,0.00980186,-2.008691494
Q88M34,Q88M34_PSEPK,Pp_1741,"Glycine betaine-binding protein, putative",PP_0812,R4,167736.4567,0.007163327,-2.144885216
Q88M34,Q88M34_PSEPK,Pp_1741,"Glycine betaine-binding protein, putative",PP_0812,R5,131191.26,0.005481336,-2.261113545
Q88M34,Q88M34_PSEPK,Pp_1741,"Glycine betaine-binding protein, putative",PP_0812,R6,144266.6667,0.005938192,-2.226345739
Q88M37,Q88M37_PSEPK,Pp_1738,Uncharacterized protein,PP_0751,R1,14397.4,0.000598657,-3.222822182
Q88M37,Q88M37_PSEPK,Pp_1738,Uncharacterized protein,PP_0751,R2,126684.2667,0.005254408,-2.279476194
Q88M37,Q88M37_PSEPK,Pp_1738,Uncharacterized protein,PP_0751,R3,9404.273333,0.000404715,-3.392850937
Q88M37,Q88M37_PSEPK,Pp_1738,Uncharacterized protein,PP_0812,R1,97377.35333,0.003925325,-2.406124325
Q88M37,Q88M37_PSEPK,Pp_1738,Uncharacterized protein,PP_0812,R2,156019.2667,0.007560619,-2.121442644
Q88M37,Q88M37_PSEPK,Pp_1738,Uncharacterized protein,PP_0812,R3,89265.61333,0.003922926,-2.406389862
Q88M37,Q88M37_PSEPK,Pp_1738,Uncharacterized protein,PP_0812,R4,7765.47,0.000331631,-3.479344934
Q88M37,Q88M37_PSEPK,Pp_1738,Uncharacterized protein,PP_0812,R5,5795.28,0.000242134,-3.615944024
Q88M37,Q88M37_PSEPK,Pp_1738,Uncharacterized protein,PP_0812,R6,10916.3,0.000449328,-3.347436274
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,PP_0751,R1,64102.7,0.002665447,-2.574229931
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,PP_0751,R2,47925.16667,0.001987764,-2.701635244
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,PP_0751,R3,115121.1667,0.004954262,-2.305020999
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,PP_0812,R1,142513.3333,0.005744777,-2.240726793
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,PP_0812,R2,0,0,0
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,PP_0812,R3,26068.78,0.001145636,-2.940953349
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,PP_0812,R4,91375.15667,0.003902253,-2.408684546
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,PP_0812,R5,119054.4,0.004974243,-2.303272998
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,PP_0812,R6,30962.9,0.001274471,-2.894670106
Q88M42,Q88M42_PSEPK,Mind,Site-determining protein,PP_0751,R1,1247082.333,0.051854789,-1.285211126
Q88M42,Q88M42_PSEPK,Mind,Site-determining protein,PP_0751,R2,1280809.667,0.053123383,-1.274714279
Q88M42,Q88M42_PSEPK,Mind,Site-determining protein,PP_0751,R3,1233054.333,0.053064739,-1.275193967
Q88M42,Q88M42_PSEPK,Mind,Site-determining protein,PP_0812,R1,1459759.333,0.058843564,-1.23030103
Q88M42,Q88M42_PSEPK,Mind,Site-determining protein,PP_0812,R2,1377405.667,0.06674842,-1.175559011
Q88M42,Q88M42_PSEPK,Mind,Site-determining protein,PP_0812,R3,1283949.667,0.056425309,-1.248526057
Q88M42,Q88M42_PSEPK,Mind,Site-determining protein,PP_0812,R4,1513277.333,0.064625787,-1.189594153
Q88M42,Q88M42_PSEPK,Mind,Site-determining protein,PP_0812,R5,1507216,0.062973386,-1.200842953
Q88M42,Q88M42_PSEPK,Mind,Site-determining protein,PP_0812,R6,1619408,0.066656813,-1.176155456
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0751,R1,362983.8333,0.01509319,-1.82121897
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0751,R2,381607.6667,0.015827715,-1.800581784
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0751,R3,356680.8333,0.015349831,-1.813896408
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0812,R1,517669.6667,0.0208675,-1.680529573
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0812,R2,431262.3333,0.020898766,-1.679879348
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0812,R3,581711.6667,0.025564289,-1.592366282
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0812,R4,469600.6667,0.020054693,-1.697783975
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0812,R5,639505,0.026719326,-1.573174504
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0812,R6,456161.7667,0.018776176,-1.726392854
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0751,R1,237085.6,0.009858229,-2.006201076
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0751,R2,336803.3333,0.013969392,-1.854822494
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0751,R3,224973.8067,0.009681793,-2.014044224
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0812,R1,375532.6767,0.015137893,-1.819934558
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0812,R2,201691,0.009773849,-2.009934357
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0812,R3,447089.9733,0.019648114,-1.706679125
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0812,R4,244183,0.010428041,-1.981797255
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0812,R5,348953.0933,0.014579701,-1.836251396
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0812,R6,312937.1,0.012880874,-1.890054683
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0751,R1,383710.4667,0.015955021,-1.797102607
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0751,R2,253336.6667,0.010507495,-1.978500823
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0751,R3,510387.3333,0.021964621,-1.658276293
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0812,R1,695989,0.028055634,-1.551979915
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0812,R2,889437,0.043101692,-1.365505684
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0812,R3,833104.6667,0.036612173,-1.436374488
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0812,R4,616968,0.02634814,-1.579250041
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0812,R5,368486.0933,0.015395814,-1.812597346
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0812,R6,600840,0.024731309,-1.606752899
Q88M53,Q88M53_PSEPK,Pp_1721,"Hydrolase, haloacid dehalogenase-like family",PP_0751,R1,85968.4,0.003574642,-2.446767409
Q88M53,Q88M53_PSEPK,Pp_1721,"Hydrolase, haloacid dehalogenase-like family",PP_0751,R2,125767.6667,0.005216391,-2.282629872
Q88M53,Q88M53_PSEPK,Pp_1721,"Hydrolase, haloacid dehalogenase-like family",PP_0751,R3,139900.8067,0.006020659,-2.220355962
Q88M53,Q88M53_PSEPK,Pp_1721,"Hydrolase, haloacid dehalogenase-like family",PP_0812,R1,183285.3533,0.007388316,-2.13145453
Q88M53,Q88M53_PSEPK,Pp_1721,"Hydrolase, haloacid dehalogenase-like family",PP_0812,R2,107482.3333,0.005208542,-2.28328379
Q88M53,Q88M53_PSEPK,Pp_1721,"Hydrolase, haloacid dehalogenase-like family",PP_0812,R3,194569.6133,0.008550686,-2.06799904
Q88M53,Q88M53_PSEPK,Pp_1721,"Hydrolase, haloacid dehalogenase-like family",PP_0812,R4,129020.3133,0.005509922,-2.258854588
Q88M53,Q88M53_PSEPK,Pp_1721,"Hydrolase, haloacid dehalogenase-like family",PP_0812,R5,156149.52,0.006524124,-2.185477795
Q88M53,Q88M53_PSEPK,Pp_1721,"Hydrolase, haloacid dehalogenase-like family",PP_0812,R6,130586.2,0.005375088,-2.269614452
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0751,R1,637529,0.026509021,-1.576606308
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0751,R2,572491,0.02374487,-1.624430212
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0751,R3,562455.6667,0.024205392,-1.616087884
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0812,R1,816493.3333,0.032913218,-1.482629648
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0812,R2,866694,0.041999577,-1.376755086
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0812,R3,755818.64,0.03321571,-1.478656457
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0812,R4,643965.8233,0.027501105,-1.560649861
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0812,R5,779979,0.032588507,-1.486935538
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0812,R6,586881.8667,0.024156775,-1.616961045
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0751,R1,664216.1333,0.027618696,-1.558796833
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0751,R2,750224.6667,0.031116623,-1.507007536
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0751,R3,625836.4033,0.026932994,-1.569715359
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0812,R1,1176426.667,0.047422295,-1.324017431
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0812,R2,1420000,0.068812521,-1.162332532
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0812,R3,1540000,0.067677867,-1.169553335
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0812,R4,857473.49,0.03661913,-1.436291978
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0812,R5,1240000,0.051808765,-1.285596763
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0812,R6,1205978.667,0.049639556,-1.304172111
Q88M60,Q88M60_PSEPK,Fklb-2,Peptidyl-prolyl cis-trans isomerase,PP_0751,R1,1116713.667,0.046433945,-1.333164422
Q88M60,Q88M60_PSEPK,Fklb-2,Peptidyl-prolyl cis-trans isomerase,PP_0751,R2,905391.6667,0.037552393,-1.425362383
Q88M60,Q88M60_PSEPK,Fklb-2,Peptidyl-prolyl cis-trans isomerase,PP_0751,R3,1273011.333,0.054784297,-1.261343911
Q88M60,Q88M60_PSEPK,Fklb-2,Peptidyl-prolyl cis-trans isomerase,PP_0812,R1,1193846.333,0.04812449,-1.317633861
Q88M60,Q88M60_PSEPK,Fklb-2,Peptidyl-prolyl cis-trans isomerase,PP_0812,R2,1305375,0.063257848,-1.198885585
Q88M60,Q88M60_PSEPK,Fklb-2,Peptidyl-prolyl cis-trans isomerase,PP_0812,R3,1404242.333,0.06171177,-1.209631994
Q88M60,Q88M60_PSEPK,Fklb-2,Peptidyl-prolyl cis-trans isomerase,PP_0812,R4,1252967.333,0.053509029,-1.271572932
Q88M60,Q88M60_PSEPK,Fklb-2,Peptidyl-prolyl cis-trans isomerase,PP_0812,R5,1314749.333,0.054931886,-1.260175489
Q88M60,Q88M60_PSEPK,Fklb-2,Peptidyl-prolyl cis-trans isomerase,PP_0812,R6,1506666.667,0.062016242,-1.207494556
Q88M69,Q88M69_PSEPK,Nirb,Nitrite reductase,PP_0751,R1,19196.53333,0.000798209,-3.097883446
Q88M69,Q88M69_PSEPK,Nirb,Nitrite reductase,PP_0751,R2,0,0,0
Q88M69,Q88M69_PSEPK,Nirb,Nitrite reductase,PP_0751,R3,4401.613333,0.000189424,-3.722564292
Q88M69,Q88M69_PSEPK,Nirb,Nitrite reductase,PP_0812,R1,8125.373333,0.000327538,-3.484738967
Q88M69,Q88M69_PSEPK,Nirb,Nitrite reductase,PP_0812,R2,0,0,0
Q88M69,Q88M69_PSEPK,Nirb,Nitrite reductase,PP_0812,R3,9061.226667,0.000398211,-3.399887061
Q88M69,Q88M69_PSEPK,Nirb,Nitrite reductase,PP_0812,R4,10353.96,0.000442175,-3.354406197
Q88M69,Q88M69_PSEPK,Nirb,Nitrite reductase,PP_0812,R5,7727.04,0.000322845,-3.491005288
Q88M69,Q88M69_PSEPK,Nirb,Nitrite reductase,PP_0812,R6,14555.06667,0.000599104,-3.222497537
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0751,R1,1124593.667,0.046761602,-1.33011062
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0751,R2,863856.6667,0.03582967,-1.445757186
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0751,R3,971139.3333,0.041793175,-1.378894636
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0812,R1,1055780,0.042558973,-1.37100886
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0812,R2,978811.3333,0.047432729,-1.323921887
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0812,R3,955827.3333,0.042005426,-1.37669461
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0812,R4,936830,0.040008117,-1.397851891
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0812,R5,1016248.667,0.042460152,-1.37201846
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0812,R6,1099079.667,0.045239463,-1.344482563
Q88M79,Q88M79_PSEPK,Pp_1695,"Sodium-solute symporter/sensory box histidine kinase/response regulator, putative",PP_0751,R1,19196.53333,0.000798209,-3.097883446
Q88M79,Q88M79_PSEPK,Pp_1695,"Sodium-solute symporter/sensory box histidine kinase/response regulator, putative",PP_0751,R2,0,0,0
Q88M79,Q88M79_PSEPK,Pp_1695,"Sodium-solute symporter/sensory box histidine kinase/response regulator, putative",PP_0751,R3,89422.87667,0.003848331,-2.414727544
Q88M79,Q88M79_PSEPK,Pp_1695,"Sodium-solute symporter/sensory box histidine kinase/response regulator, putative",PP_0812,R1,175492.02,0.007074163,-2.150324918
Q88M79,Q88M79_PSEPK,Pp_1695,"Sodium-solute symporter/sensory box histidine kinase/response regulator, putative",PP_0812,R2,0,0,0
Q88M79,Q88M79_PSEPK,Pp_1695,"Sodium-solute symporter/sensory box histidine kinase/response regulator, putative",PP_0812,R3,52954.25333,0.002327163,-2.633173207
Q88M79,Q88M79_PSEPK,Pp_1695,"Sodium-solute symporter/sensory box histidine kinase/response regulator, putative",PP_0812,R4,10353.96,0.000442175,-3.354406197
Q88M79,Q88M79_PSEPK,Pp_1695,"Sodium-solute symporter/sensory box histidine kinase/response regulator, putative",PP_0812,R5,7727.04,0.000322845,-3.491005288
Q88M79,Q88M79_PSEPK,Pp_1695,"Sodium-solute symporter/sensory box histidine kinase/response regulator, putative",PP_0812,R6,14555.06667,0.000599104,-3.222497537
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,PP_0751,R1,121934.8333,0.005070158,-2.294978464
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,PP_0751,R2,115037,0.004771321,-2.321361328
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,PP_0751,R3,5502.016667,0.00023678,-3.625654279
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,PP_0812,R1,130589.13,0.005264107,-2.278675263
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,PP_0812,R2,248997,0.012066276,-1.918426762
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,PP_0812,R3,241894.92,0.010630476,-1.973447308
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,PP_0812,R4,124680.17,0.005324572,-2.273715294
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,PP_0812,R5,101097.5133,0.004223982,-2.374277975
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,PP_0812,R6,57467.73333,0.002365442,-2.626087668
Q88MA2,Q88MA2_PSEPK,Cobo,Cob(I)alamin adenosyltransferase,PP_0751,R1,14397.4,0.000598657,-3.222822182
Q88MA2,Q88MA2_PSEPK,Cobo,Cob(I)alamin adenosyltransferase,PP_0751,R2,0,0,0
Q88MA2,Q88MA2_PSEPK,Cobo,Cob(I)alamin adenosyltransferase,PP_0751,R3,3301.21,0.000142068,-3.847503029
Q88MA2,Q88MA2_PSEPK,Cobo,Cob(I)alamin adenosyltransferase,PP_0812,R1,6094.03,0.000245653,-3.609677703
Q88MA2,Q88MA2_PSEPK,Cobo,Cob(I)alamin adenosyltransferase,PP_0812,R2,69737,0.003379422,-2.471157616
Q88MA2,Q88MA2_PSEPK,Cobo,Cob(I)alamin adenosyltransferase,PP_0812,R3,48081.28,0.002113012,-2.675098035
Q88MA2,Q88MA2_PSEPK,Cobo,Cob(I)alamin adenosyltransferase,PP_0812,R4,7765.47,0.000331631,-3.479344934
Q88MA2,Q88MA2_PSEPK,Cobo,Cob(I)alamin adenosyltransferase,PP_0812,R5,49325.85333,0.002060896,-2.685943841
Q88MA2,Q88MA2_PSEPK,Cobo,Cob(I)alamin adenosyltransferase,PP_0812,R6,10916.3,0.000449328,-3.347436274
Q88MA6,Q88MA6_PSEPK,Pp_1668,DnaA family protein,PP_0751,R1,43974.6,0.001828503,-2.737904355
Q88MA6,Q88MA6_PSEPK,Pp_1668,DnaA family protein,PP_0751,R2,35478,0.0014715,-2.832239746
Q88MA6,Q88MA6_PSEPK,Pp_1668,DnaA family protein,PP_0751,R3,3301.21,0.000142068,-3.847503029
Q88MA6,Q88MA6_PSEPK,Pp_1668,DnaA family protein,PP_0812,R1,51504.35333,0.002076164,-2.682738352
Q88MA6,Q88MA6_PSEPK,Pp_1668,DnaA family protein,PP_0812,R2,0,0,0
Q88MA6,Q88MA6_PSEPK,Pp_1668,DnaA family protein,PP_0812,R3,57638.61333,0.002533025,-2.596360532
Q88MA6,Q88MA6_PSEPK,Pp_1668,DnaA family protein,PP_0812,R4,56807.31333,0.002426004,-2.61510843
Q88MA6,Q88MA6_PSEPK,Pp_1668,DnaA family protein,PP_0812,R5,56712.18667,0.002369507,-2.625342055
Q88MA6,Q88MA6_PSEPK,Pp_1668,DnaA family protein,PP_0812,R6,10916.3,0.000449328,-3.347436274
Q88MA8,Q88MA8_PSEPK,Pp_1666,Uncharacterized protein,PP_0751,R1,274677.6667,0.011421341,-1.942282903
Q88MA8,Q88MA8_PSEPK,Pp_1666,Uncharacterized protein,PP_0751,R2,251978.3333,0.010451156,-1.980835676
Q88MA8,Q88MA8_PSEPK,Pp_1666,Uncharacterized protein,PP_0751,R3,224399.3333,0.00965707,-2.015154618
Q88MA8,Q88MA8_PSEPK,Pp_1666,Uncharacterized protein,PP_0812,R1,290904.6667,0.0117265,-1.930831603
Q88MA8,Q88MA8_PSEPK,Pp_1666,Uncharacterized protein,PP_0812,R2,265744.6667,0.012877859,-1.890156319
Q88MA8,Q88MA8_PSEPK,Pp_1666,Uncharacterized protein,PP_0812,R3,401632.3333,0.017650402,-1.753245387
Q88MA8,Q88MA8_PSEPK,Pp_1666,Uncharacterized protein,PP_0812,R4,246481.6667,0.010526208,-1.977728058
Q88MA8,Q88MA8_PSEPK,Pp_1666,Uncharacterized protein,PP_0812,R5,301699.3333,0.012605379,-1.899444098
Q88MA8,Q88MA8_PSEPK,Pp_1666,Uncharacterized protein,PP_0812,R6,312995.3333,0.012883271,-1.889973874
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0751,R1,1723333.333,0.071657728,-1.144736965
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0751,R2,1440000,0.059726026,-1.223836383
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0751,R3,1706666.667,0.07344674,-1.134027475
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0812,R1,1423333.333,0.057375215,-1.241275671
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0812,R2,1446666.667,0.070104775,-1.154252402
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0812,R3,1187293.333,0.052177585,-1.282516026
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0812,R4,1456666.667,0.062208181,-1.206152498
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0812,R5,1380000,0.057658141,-1.239139362
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0812,R6,1423333.333,0.05858614,-1.232205116
Q88MB1,Q88MB1_PSEPK,Pp_1663,Uncharacterized protein,PP_0751,R1,276856.2667,0.011511929,-1.938851895
Q88MB1,Q88MB1_PSEPK,Pp_1663,Uncharacterized protein,PP_0751,R2,489509.6667,0.020303102,-1.692437603
Q88MB1,Q88MB1_PSEPK,Pp_1663,Uncharacterized protein,PP_0751,R3,396603.4033,0.017067907,-1.767819744
Q88MB1,Q88MB1_PSEPK,Pp_1663,Uncharacterized protein,PP_0812,R1,686412.6767,0.027669608,-1.557996996
Q88MB1,Q88MB1_PSEPK,Pp_1663,Uncharacterized protein,PP_0812,R2,524800.6667,0.025431589,-1.594626498
Q88MB1,Q88MB1_PSEPK,Pp_1663,Uncharacterized protein,PP_0812,R3,605737.9733,0.026620165,-1.574789255
Q88MB1,Q88MB1_PSEPK,Pp_1663,Uncharacterized protein,PP_0812,R4,610903.1567,0.026089136,-1.583540311
Q88MB1,Q88MB1_PSEPK,Pp_1663,Uncharacterized protein,PP_0812,R5,560249.4267,0.023407928,-1.630637028
Q88MB1,Q88MB1_PSEPK,Pp_1663,Uncharacterized protein,PP_0812,R6,416371.5333,0.017138361,-1.766030706
Q88MB3,Q88MB3_PSEPK,Pp_1661,"Dehydrogenase subunit, putative",PP_0751,R1,62537.26667,0.002600355,-2.584967357
Q88MB3,Q88MB3_PSEPK,Pp_1661,"Dehydrogenase subunit, putative",PP_0751,R2,142719,0.005919471,-2.227717081
Q88MB3,Q88MB3_PSEPK,Pp_1661,"Dehydrogenase subunit, putative",PP_0751,R3,83995.73667,0.003614773,-2.441918937
Q88MB3,Q88MB3_PSEPK,Pp_1661,"Dehydrogenase subunit, putative",PP_0812,R1,35897.78667,0.001447056,-2.839514619
Q88MB3,Q88MB3_PSEPK,Pp_1661,"Dehydrogenase subunit, putative",PP_0812,R2,0,0,0
Q88MB3,Q88MB3_PSEPK,Pp_1661,"Dehydrogenase subunit, putative",PP_0812,R3,6795.92,0.000298658,-3.524825798
Q88MB3,Q88MB3_PSEPK,Pp_1661,"Dehydrogenase subunit, putative",PP_0812,R4,13057.88,0.000557648,-3.253640007
Q88MB3,Q88MB3_PSEPK,Pp_1661,"Dehydrogenase subunit, putative",PP_0812,R5,5795.28,0.000242134,-3.615944024
Q88MB3,Q88MB3_PSEPK,Pp_1661,"Dehydrogenase subunit, putative",PP_0812,R6,10916.3,0.000449328,-3.347436274
Q88MB5,Q88MB5_PSEPK,Pp_1659,Uncharacterized protein,PP_0751,R1,157927.2667,0.006566756,-2.182649134
