Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88HH4,Q88HH4_PSEPK,Pp_3384,Gluconate 2-dehydrogenase gamma subunit,PP_0812,R2,250404.3333,0.022929619,-1.639603152
Q88HH4,Q88HH4_PSEPK,Pp_3384,Gluconate 2-dehydrogenase gamma subunit,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88HH5,Q88HH5_PSEPK,Pp_3383,Gluconate 2-dehydrogenase flavoprotein subunit,PP_0812,R1,555857.3333,0.051104279,-1.291542734
Q88HH5,Q88HH5_PSEPK,Pp_3383,Gluconate 2-dehydrogenase flavoprotein subunit,PP_0812,R2,578567,0.052979599,-1.275891333
Q88HH5,Q88HH5_PSEPK,Pp_3383,Gluconate 2-dehydrogenase flavoprotein subunit,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0812,R1,174636.3667,0.016055677,-1.794371387
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0812,R2,206869.9667,0.018943161,-1.722547548
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0812,R3,89395.3,0.008672399,-2.061860739
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0812,R1,178976.3333,0.016454683,-1.783710467
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0812,R2,165878.0667,0.015189517,-1.818456027
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0812,R3,123321.65,0.011963656,-1.922136099
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0812,R1,480648.98,0.044189791,-1.354678049
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0812,R2,494995.1667,0.045326895,-1.343644034
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0812,R3,362571.6167,0.035173726,-1.453781622
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0812,R1,413274.3333,0.037995517,-1.42026764
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0812,R2,411159,0.037649985,-1.424235191
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0812,R3,319053.3333,0.030951939,-1.509312139
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0812,R1,1058038.767,0.097273716,-1.012004493
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0812,R2,1021640.333,0.093551992,-1.028946962
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0812,R3,886190.8667,0.085970973,-1.065648156
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0812,R1,671853.4467,0.061768702,-1.209231524
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0812,R2,486784.8333,0.044575071,-1.350907954
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0812,R3,190313.6333,0.018462669,-1.733705525
Q88HQ0,Q88HQ0_PSEPK,Pp_3303,3-oxoacyl-[acyl-carrier-protein] synthase 2,PP_0812,R1,6023.34,0.000553772,-3.256668695
Q88HQ0,Q88HQ0_PSEPK,Pp_3303,3-oxoacyl-[acyl-carrier-protein] synthase 2,PP_0812,R2,4093.5,0.000374843,-3.426150198
Q88HQ0,Q88HQ0_PSEPK,Pp_3303,3-oxoacyl-[acyl-carrier-protein] synthase 2,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88HQ1,Q88HQ1_PSEPK,Pp_3302,RND efflux transporter,PP_0812,R1,6023.34,0.000553772,-3.256668695
Q88HQ1,Q88HQ1_PSEPK,Pp_3302,RND efflux transporter,PP_0812,R2,4093.5,0.000374843,-3.426150198
Q88HQ1,Q88HQ1_PSEPK,Pp_3302,RND efflux transporter,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88HQ2,Q88HQ2_PSEPK,Pp_3301,RND efflux membrane fusion protein,PP_0812,R1,6023.34,0.000553772,-3.256668695
Q88HQ2,Q88HQ2_PSEPK,Pp_3301,RND efflux membrane fusion protein,PP_0812,R2,4093.5,0.000374843,-3.426150198
Q88HQ2,Q88HQ2_PSEPK,Pp_3301,RND efflux membrane fusion protein,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88HR5,Q88HR5_PSEPK,Pp_3288,Universal stress protein family,PP_0812,R1,6023.34,0.000553772,-3.256668695
Q88HR5,Q88HR5_PSEPK,Pp_3288,Universal stress protein family,PP_0812,R2,4093.5,0.000374843,-3.426150198
Q88HR5,Q88HR5_PSEPK,Pp_3288,Universal stress protein family,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0812,R1,166715.78,0.015327476,-1.814529365
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0812,R2,200646.1667,0.018373245,-1.735814125
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0812,R3,86937.96667,0.008434009,-2.073965947
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0812,R1,436023.3333,0.040087009,-1.396996343
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0812,R2,406707.8333,0.03724239,-1.428962455
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0812,R3,311154.9833,0.030185706,-1.520198665
Q88I16,Q88I16_PSEPK,Pp_3186,Aminopyrimidine aminohydrolase,PP_0812,R1,86663.16667,0.007967618,-2.09867152
Q88I16,Q88I16_PSEPK,Pp_3186,Aminopyrimidine aminohydrolase,PP_0812,R2,62922.13333,0.005761804,-2.239441554
Q88I16,Q88I16_PSEPK,Pp_3186,Aminopyrimidine aminohydrolase,PP_0812,R3,6768.25,0.0006566,-3.182699034
Q88I17,Q88I17_PSEPK,Pet,Aminopyrimidine aminohydrolase,PP_0812,R1,281583,0.025888111,-1.586899642
Q88I17,Q88I17_PSEPK,Pet,Aminopyrimidine aminohydrolase,PP_0812,R2,289768.6667,0.026534226,-1.57619357
Q88I17,Q88I17_PSEPK,Pet,Aminopyrimidine aminohydrolase,PP_0812,R3,214475.65,0.020806669,-1.681797433
Q88I28,Q88I28_PSEPK,Pp_3174,Oxidoreductase,PP_0812,R1,42088.1,0.003869486,-2.412346753
Q88I28,Q88I28_PSEPK,Pp_3174,Oxidoreductase,PP_0812,R2,45561.7,0.004172102,-2.379645072
Q88I28,Q88I28_PSEPK,Pp_3174,Oxidoreductase,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0812,R1,343608,0.03159055,-1.500442807
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0812,R2,354674.3333,0.032477663,-1.488415231
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0812,R3,173462.0833,0.016827869,-1.773970867
Q88I46,Q88I46_PSEPK,Pp_3155,Outer membrane ferric siderophore receptor,PP_0812,R1,186534.56,0.01714957,-1.765746767
Q88I46,Q88I46_PSEPK,Pp_3155,Outer membrane ferric siderophore receptor,PP_0812,R2,28255.2,0.002587339,-2.587146607
Q88I46,Q88I46_PSEPK,Pp_3155,Outer membrane ferric siderophore receptor,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88I50,Q88I50_PSEPK,Sad-ii,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0812,R1,116191.8667,0.01068242,-1.971330345
Q88I50,Q88I50_PSEPK,Sad-ii,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0812,R2,35939.46667,0.003290991,-2.482673364
Q88I50,Q88I50_PSEPK,Sad-ii,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0812,R3,16106.06667,0.001562479,-2.806185933
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0812,R1,126096.28,0.01159301,-1.935803799
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0812,R2,70178.33333,0.006426257,-2.192041942
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0812,R3,36753.06667,0.003565481,-2.447881843
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0812,R1,124011.78,0.011401365,-1.943043133
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0812,R2,115404.4333,0.010567628,-1.9760225
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88I71,Q88I71_PSEPK,Pp_3130,Uncharacterized protein,PP_0812,R1,6023.34,0.000553772,-3.256668695
Q88I71,Q88I71_PSEPK,Pp_3130,Uncharacterized protein,PP_0812,R2,59169.66667,0.005418189,-2.26614587
Q88I71,Q88I71_PSEPK,Pp_3130,Uncharacterized protein,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88I73,Q88I73_PSEPK,Pp_3128,Exopolysaccharide biosynthesis/transport protein,PP_0812,R1,129594.8933,0.011914664,-1.923918185
Q88I73,Q88I73_PSEPK,Pp_3128,Exopolysaccharide biosynthesis/transport protein,PP_0812,R2,176515.3333,0.016163576,-1.791462555
Q88I73,Q88I73_PSEPK,Pp_3128,Exopolysaccharide biosynthesis/transport protein,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88I74,Q88I74_PSEPK,Pp_3127,Exopolysaccharide transport protein,PP_0812,R1,269699.6667,0.024795584,-1.605625664
Q88I74,Q88I74_PSEPK,Pp_3127,Exopolysaccharide transport protein,PP_0812,R2,191308.1667,0.017518161,-1.756511483
Q88I74,Q88I74_PSEPK,Pp_3127,Exopolysaccharide transport protein,PP_0812,R3,28917.73333,0.002805361,-2.552011177
Q88I75,Q88I75_PSEPK,Pp_3126,Polysaccharide exported protein,PP_0812,R1,28188.52667,0.00259159,-2.586433697
Q88I75,Q88I75_PSEPK,Pp_3126,Polysaccharide exported protein,PP_0812,R2,4093.5,0.000374843,-3.426150198
Q88I75,Q88I75_PSEPK,Pp_3126,Polysaccharide exported protein,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88I91,Q88I91_PSEPK,Pp_3108,Rhs-related protein,PP_0812,R1,78598.56,0.007226176,-2.141091484
Q88I91,Q88I91_PSEPK,Pp_3108,Rhs-related protein,PP_0812,R2,11829.76667,0.001083256,-2.965268814
Q88I91,Q88I91_PSEPK,Pp_3108,Rhs-related protein,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88I93,Q88I93_PSEPK,Pp_3106,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,PP_0812,R1,57764.18,0.005310709,-2.274847461
Q88I93,Q88I93_PSEPK,Pp_3106,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,PP_0812,R2,49678,0.004549033,-2.342080889
Q88I93,Q88I93_PSEPK,Pp_3106,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,PP_0812,R3,57312.61667,0.00556,-2.254925188
Q88IA0,Q88IA0_PSEPK,Puud,Uricase/urate oxidase,PP_0812,R1,195565.78,0.01797988,-1.745213209
Q88IA0,Q88IA0_PSEPK,Puud,Uricase/urate oxidase,PP_0812,R2,221054.5,0.020242044,-1.693745632
Q88IA0,Q88IA0_PSEPK,Puud,Uricase/urate oxidase,PP_0812,R3,239441.65,0.023228666,-1.633975729
Q88IA4,Q88IA4_PSEPK,Clpv,Protein ClpV1,PP_0812,R1,201591.1133,0.018533836,-1.73203469
Q88IA4,Q88IA4_PSEPK,Clpv,Protein ClpV1,PP_0812,R2,282841,0.025899857,-1.586702628
Q88IA4,Q88IA4_PSEPK,Clpv,Protein ClpV1,PP_0812,R3,197779.7833,0.019186973,-1.716993529
Q88IA8,Q88IA8_PSEPK,Pp_3091,ImcF-like family protein,PP_0812,R1,17826.99333,0.001638974,-2.785427972
Q88IA8,Q88IA8_PSEPK,Pp_3091,ImcF-like family protein,PP_0812,R2,22368.13333,0.002048258,-2.688615249
Q88IA8,Q88IA8_PSEPK,Pp_3091,ImcF-like family protein,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88IB0,Q88IB0_PSEPK,Pp_3089,"Type VI secretion system effector, Hcp1 family",PP_0812,R1,1142968.667,0.105081981,-0.978471749
Q88IB0,Q88IB0_PSEPK,Pp_3089,"Type VI secretion system effector, Hcp1 family",PP_0812,R2,1190204,0.10898743,-0.962623587
Q88IB0,Q88IB0_PSEPK,Pp_3089,"Type VI secretion system effector, Hcp1 family",PP_0812,R3,1246001,0.120876803,-0.917657035
Q88IC0,Q88IC0_PSEPK,Ppic-ii,Peptidyl-prolyl cis-trans isomerase C (Rotamase C),PP_0812,R1,1311461,0.120572789,-0.918750694
Q88IC0,Q88IC0_PSEPK,Ppic-ii,Peptidyl-prolyl cis-trans isomerase C (Rotamase C),PP_0812,R2,1311261.667,0.120072727,-0.920555627
Q88IC0,Q88IC0_PSEPK,Ppic-ii,Peptidyl-prolyl cis-trans isomerase C (Rotamase C),PP_0812,R3,1302753.667,0.126382482,-0.898313121
Q88IC8,Q88IC8_PSEPK,Aacs,Acetoacetyl-coenzyme A synthetase,PP_0812,R1,19472.42667,0.001790251,-2.747085997
Q88IC8,Q88IC8_PSEPK,Aacs,Acetoacetyl-coenzyme A synthetase,PP_0812,R2,25206.7,0.002308187,-2.636729
Q88IC8,Q88IC8_PSEPK,Aacs,Acetoacetyl-coenzyme A synthetase,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88ID2,Q88ID2_PSEPK,Pp_3067,PIN like domain-containing protein,PP_0812,R1,9438.626667,0.000867766,-3.061597265
Q88ID2,Q88ID2_PSEPK,Pp_3067,PIN like domain-containing protein,PP_0812,R2,34913.53333,0.003197045,-2.49525119
Q88ID2,Q88ID2_PSEPK,Pp_3067,PIN like domain-containing protein,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88IH5,Q88IH5_PSEPK,Pp_3024,ATP-binding protein,PP_0812,R1,49172.28,0.004520789,-2.344785728
Q88IH5,Q88IH5_PSEPK,Pp_3024,ATP-binding protein,PP_0812,R2,26805.93333,0.002454629,-2.610014059
Q88IH5,Q88IH5_PSEPK,Pp_3024,ATP-binding protein,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88II0,Q88II0_PSEPK,Pp_3019,Carbon-nitrogen hydrolase family protein,PP_0812,R1,392823.7,0.036115332,-1.442308392
Q88II0,Q88II0_PSEPK,Pp_3019,Carbon-nitrogen hydrolase family protein,PP_0812,R2,357721.6667,0.032756708,-1.484699747
Q88II0,Q88II0_PSEPK,Pp_3019,Carbon-nitrogen hydrolase family protein,PP_0812,R3,97250.25,0.009434422,-2.025284699
Q88IQ2,Q88IQ2_PSEPK,Pp_2947,"Transcriptional regulator MvaT, P16 subunit",PP_0812,R1,1156214.667,0.106299788,-0.9734676
Q88IQ2,Q88IQ2_PSEPK,Pp_2947,"Transcriptional regulator MvaT, P16 subunit",PP_0812,R2,1245220.367,0.1140253,-0.942998777
Q88IQ2,Q88IQ2_PSEPK,Pp_2947,"Transcriptional regulator MvaT, P16 subunit",PP_0812,R3,1124279.967,0.109068426,-0.962300953
Q88IQ7,Q88IQ7_PSEPK,Pp_2942,Response regulator,PP_0812,R1,89042.56,0.008186374,-2.086908436
Q88IQ7,Q88IQ7_PSEPK,Pp_2942,Response regulator,PP_0812,R2,15183.86667,0.001390392,-2.856862611
Q88IQ7,Q88IQ7_PSEPK,Pp_2942,Response regulator,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88IR3,Q88IR3_PSEPK,Ybit,ATP-binding component of a transport system,PP_0812,R1,176412,0.016218924,-1.78997795
Q88IR3,Q88IR3_PSEPK,Ybit,ATP-binding component of a transport system,PP_0812,R2,264170.3333,0.024190177,-1.616360948
Q88IR3,Q88IR3_PSEPK,Ybit,ATP-binding component of a transport system,PP_0812,R3,232555.65,0.022560643,-1.64664853
Q88IR6,Q88IR6_PSEPK,Yghu,GSH-dependent disulfide bond oxidoreductase,PP_0812,R1,937360.3333,0.086178811,-1.064599502
Q88IR6,Q88IR6_PSEPK,Yghu,GSH-dependent disulfide bond oxidoreductase,PP_0812,R2,1092265.667,0.10001918,-0.99991671
Q88IR6,Q88IR6_PSEPK,Yghu,GSH-dependent disulfide bond oxidoreductase,PP_0812,R3,173520.65,0.016833551,-1.77382426
Q88IR7,Q88IR7_PSEPK,Pp_2932,Amidase family protein,PP_0812,R1,156154,0.014356449,-1.84295296
Q88IR7,Q88IR7_PSEPK,Pp_2932,Amidase family protein,PP_0812,R2,157140.2333,0.014389391,-1.841957599
Q88IR7,Q88IR7_PSEPK,Pp_2932,Amidase family protein,PP_0812,R3,144390.55,0.014007588,-1.853636655
Q88IS0,Q88IS0_PSEPK,Nspc,Carboxynorspermidine/carboxyspermidine decarboxylase,PP_0812,R1,398276.6667,0.036616665,-1.43632121
Q88IS0,Q88IS0_PSEPK,Nspc,Carboxynorspermidine/carboxyspermidine decarboxylase,PP_0812,R2,415013.6667,0.038002958,-1.420182594
Q88IS0,Q88IS0_PSEPK,Nspc,Carboxynorspermidine/carboxyspermidine decarboxylase,PP_0812,R3,267338.65,0.025935004,-1.586113675
Q88IS1,Q88IS1_PSEPK,Pp_2928,Saccharopine dehydrogenase,PP_0812,R1,816055.6667,0.075026331,-1.124786289
Q88IS1,Q88IS1_PSEPK,Pp_2928,Saccharopine dehydrogenase,PP_0812,R2,807240.6667,0.073919333,-1.13124196
Q88IS1,Q88IS1_PSEPK,Pp_2928,Saccharopine dehydrogenase,PP_0812,R3,838702,0.081363993,-1.089567747
Q88IS4,MQO3_PSEPK,Mqo3,Probable malate:quinone oxidoreductase 3,PP_0812,R1,103373.4467,0.009503923,-2.022097077
Q88IS4,MQO3_PSEPK,Mqo3,Probable malate:quinone oxidoreductase 3,PP_0812,R2,145942,0.013363964,-1.874064699
Q88IS4,MQO3_PSEPK,Mqo3,Probable malate:quinone oxidoreductase 3,PP_0812,R3,27638.53333,0.002681264,-2.571660433
Q88IT6,Q88IT6_PSEPK,Hemb,Delta-aminolevulinic acid dehydratase,PP_0812,R1,814122.3333,0.074848585,-1.125816405
Q88IT6,Q88IT6_PSEPK,Hemb,Delta-aminolevulinic acid dehydratase,PP_0812,R2,962980.3333,0.088180473,-1.054627575
Q88IT6,Q88IT6_PSEPK,Hemb,Delta-aminolevulinic acid dehydratase,PP_0812,R3,733430,0.071151366,-1.147816755
Q88IU2,Q88IU2_PSEPK,Pp_2907,DNA-binding response regulator,PP_0812,R1,591713.0667,0.054400775,-1.264394914
Q88IU2,Q88IU2_PSEPK,Pp_2907,DNA-binding response regulator,PP_0812,R2,528086.2667,0.048357059,-1.315540119
Q88IU2,Q88IU2_PSEPK,Pp_2907,DNA-binding response regulator,PP_0812,R3,271625.95,0.026350923,-1.579204167
Q88IU4,SYC_PSEPK,Cyss,Cysteine--tRNA ligase,PP_0812,R1,586016.1133,0.05387701,-1.268596516
Q88IU4,SYC_PSEPK,Cyss,Cysteine--tRNA ligase,PP_0812,R2,422378.5,0.038677359,-1.412543189
Q88IU4,SYC_PSEPK,Cyss,Cysteine--tRNA ligase,PP_0812,R3,190482.9667,0.018479096,-1.733319279
Q88IU5,SYQ_PSEPK,Glns,Glutamine--tRNA ligase,PP_0812,R1,660497.3333,0.060724646,-1.216635005
Q88IU5,SYQ_PSEPK,Glns,Glutamine--tRNA ligase,PP_0812,R2,717204.3333,0.065674672,-1.182602087
Q88IU5,SYQ_PSEPK,Glns,Glutamine--tRNA ligase,PP_0812,R3,604440,0.058637814,-1.231822229
Q88IU6,Q88IU6_PSEPK,Ppib,Peptidyl-prolyl cis-trans isomerase,PP_0812,R1,1971212,0.181228819,-0.74177274
Q88IU6,Q88IU6_PSEPK,Ppib,Peptidyl-prolyl cis-trans isomerase,PP_0812,R2,1874435.333,0.171642752,-0.76537453
Q88IU6,Q88IU6_PSEPK,Ppib,Peptidyl-prolyl cis-trans isomerase,PP_0812,R3,899459.65,0.087258202,-1.05919374
Q88IV9,Q88IV9_PSEPK,Xtha,Exodeoxyribonuclease III / apurinic/apyrimidinic endodeoxyribonuclease VI,PP_0812,R1,186708.9667,0.017165604,-1.765340898
Q88IV9,Q88IV9_PSEPK,Xtha,Exodeoxyribonuclease III / apurinic/apyrimidinic endodeoxyribonuclease VI,PP_0812,R2,182096.3,0.016674627,-1.777943871
Q88IV9,Q88IV9_PSEPK,Xtha,Exodeoxyribonuclease III / apurinic/apyrimidinic endodeoxyribonuclease VI,PP_0812,R3,31680.98333,0.003073429,-2.512376773
Q88IX3,Q88IX3_PSEPK,Ampc,Beta-lactamase,PP_0812,R1,6023.34,0.000553772,-3.256668695
Q88IX3,Q88IX3_PSEPK,Ampc,Beta-lactamase,PP_0812,R2,40169.66667,0.003678352,-2.434346764
Q88IX3,Q88IX3_PSEPK,Ampc,Beta-lactamase,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88IY0,Q88IY0_PSEPK,Pp_2869,"Oxidoreductase, FMN-binding",PP_0812,R1,12046.68,0.001107545,-2.9556387
Q88IY0,Q88IY0_PSEPK,Pp_2869,"Oxidoreductase, FMN-binding",PP_0812,R2,8187,0.000749687,-3.125120202
Q88IY0,Q88IY0_PSEPK,Pp_2869,"Oxidoreductase, FMN-binding",PP_0812,R3,8121.9,0.00078792,-3.103517788
Q88IY2,Q88IY2_PSEPK,Pp_2867,Pyridine nucleotide-disulphide oxidoreductase family protein,PP_0812,R1,77085.04667,0.007087027,-2.149535934
Q88IY2,Q88IY2_PSEPK,Pp_2867,Pyridine nucleotide-disulphide oxidoreductase family protein,PP_0812,R2,151218.8333,0.013847166,-1.858639109
Q88IY2,Q88IY2_PSEPK,Pp_2867,Pyridine nucleotide-disulphide oxidoreductase family protein,PP_0812,R3,100616.7333,0.009761011,-2.010505212
Q88J00,UREG_PSEPK,Ureg,Urease accessory protein UreG,PP_0812,R1,245964.0333,0.022613383,-1.645634468
Q88J00,UREG_PSEPK,Ureg,Urease accessory protein UreG,PP_0812,R2,265093.1333,0.024274678,-1.614846514
Q88J00,UREG_PSEPK,Ureg,Urease accessory protein UreG,PP_0812,R3,90199.45,0.008750411,-2.057971536
Q88J04,URE1_PSEPK,Urec,Urease subunit alpha,PP_0812,R1,6023.34,0.000553772,-3.256668695
Q88J04,URE1_PSEPK,Urec,Urease subunit alpha,PP_0812,R2,35193.43333,0.003222676,-2.491783355
Q88J04,URE1_PSEPK,Urec,Urease subunit alpha,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88J06,URE3_PSEPK,Urea,Urease subunit gamma,PP_0812,R1,124320.2667,0.011429727,-1.941964141
Q88J06,URE3_PSEPK,Urea,Urease subunit gamma,PP_0812,R2,99052.76667,0.009070299,-2.042378382
Q88J06,URE3_PSEPK,Urea,Urease subunit gamma,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88J22,Q88J22_PSEPK,Pp_2827,"Alcohol dehydrogenase, zinc-containing",PP_0812,R1,221058.78,0.020323649,-1.691998305
Q88J22,Q88J22_PSEPK,Pp_2827,"Alcohol dehydrogenase, zinc-containing",PP_0812,R2,171255.3333,0.015681916,-1.804600887
Q88J22,Q88J22_PSEPK,Pp_2827,"Alcohol dehydrogenase, zinc-containing",PP_0812,R3,90901.05,0.008818475,-2.054606526
Q88J55,Q88J55_PSEPK,Pp_2794,"Oxidoreductase, short chain dehydrogenase/reductase family",PP_0812,R1,410810.4267,0.037768991,-1.422864616
Q88J55,Q88J55_PSEPK,Pp_2794,"Oxidoreductase, short chain dehydrogenase/reductase family",PP_0812,R2,4093.5,0.000374843,-3.426150198
Q88J55,Q88J55_PSEPK,Pp_2794,"Oxidoreductase, short chain dehydrogenase/reductase family",PP_0812,R3,39581.61667,0.003839884,-2.415681897
Q88J56,Q88J56_PSEPK,Pp_2793,Acyl-CoA dehydrogenase family protein,PP_0812,R1,55475.67333,0.005100309,-2.292403492
Q88J56,Q88J56_PSEPK,Pp_2793,Acyl-CoA dehydrogenase family protein,PP_0812,R2,132656.6667,0.012147421,-1.915515912
Q88J56,Q88J56_PSEPK,Pp_2793,Acyl-CoA dehydrogenase family protein,PP_0812,R3,64683.95,0.006275107,-2.202378893
Q88J57,Q88J57_PSEPK,Pp_2792,DUF6285 domain-containing protein,PP_0812,R1,148021,0.013608719,-1.86618274
Q88J57,Q88J57_PSEPK,Pp_2792,DUF6285 domain-containing protein,PP_0812,R2,198213.1333,0.018150452,-1.741112565
Q88J57,Q88J57_PSEPK,Pp_2792,DUF6285 domain-containing protein,PP_0812,R3,64188,0.006226994,-2.205721582
Q88J58,Q88J58_PSEPK,Pp_2791,Aminoglycoside phosphotransferase,PP_0812,R1,210648.4467,0.019366547,-1.712947813
Q88J58,Q88J58_PSEPK,Pp_2791,Aminoglycoside phosphotransferase,PP_0812,R2,242409.2,0.022197502,-1.653695894
Q88J58,Q88J58_PSEPK,Pp_2791,Aminoglycoside phosphotransferase,PP_0812,R3,186666.9833,0.018108901,-1.742107917
Q88JG1,Q88JG1_PSEPK,Pp_2688,Circularly permuted ATP-grasp type 2 domain-containing protein,PP_0812,R1,508164.3333,0.046719491,-1.330501894
Q88JG1,Q88JG1_PSEPK,Pp_2688,Circularly permuted ATP-grasp type 2 domain-containing protein,PP_0812,R2,608850.3333,0.055752655,-1.253734444
Q88JG1,Q88JG1_PSEPK,Pp_2688,Circularly permuted ATP-grasp type 2 domain-containing protein,PP_0812,R3,203503.9667,0.019742287,-1.704602547
Q88JG2,Q88JG2_PSEPK,Pp_2687,DUF403 domain-containing protein,PP_0812,R1,234355.4467,0.021546115,-1.666631022
Q88JG2,Q88JG2_PSEPK,Pp_2687,DUF403 domain-containing protein,PP_0812,R2,268733.1667,0.024607998,-1.608923723
Q88JG2,Q88JG2_PSEPK,Pp_2687,DUF403 domain-containing protein,PP_0812,R3,418810.9833,0.040629608,-1.391157363
Q88JG4,Q88JG4_PSEPK,Pp_2685,Peptidase,PP_0812,R1,381775.78,0.035099611,-1.454697701
Q88JG4,Q88JG4_PSEPK,Pp_2685,Peptidase,PP_0812,R2,413572.5,0.03787099,-1.421693339
Q88JG4,Q88JG4_PSEPK,Pp_2685,Peptidase,PP_0812,R3,159053.6333,0.01543008,-1.811631831
Q88JG9,Q88JG9_PSEPK,Aldb-ii,Aldehyde dehydrogenase,PP_0812,R1,12576666.67,1.156270583,0.063059477
Q88JG9,Q88JG9_PSEPK,Aldb-ii,Aldehyde dehydrogenase,PP_0812,R2,12163333.33,1.113801033,0.046807616
Q88JG9,Q88JG9_PSEPK,Aldb-ii,Aldehyde dehydrogenase,PP_0812,R3,13503333.33,1.309982708,0.117265563
Q88JH0,Q88JH0_PSEPK,Qedh-ii,Quinoprotein ethanol dehydrogenase,PP_0812,R1,6023.34,0.000553772,-3.256668695
Q88JH0,Q88JH0_PSEPK,Qedh-ii,Quinoprotein ethanol dehydrogenase,PP_0812,R2,35288,0.003231336,-2.490617948
Q88JH0,Q88JH0_PSEPK,Qedh-ii,Quinoprotein ethanol dehydrogenase,PP_0812,R3,4060.95,0.00039396,-3.404547783
Q88JH1,Q88JH1_PSEPK,Pp_2678,Hydrolase,PP_0812,R1,248073.3333,0.022807307,-1.641925992
