Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88HH5,Q88HH5_PSEPK,Pp_3383,Gluconate 2-dehydrogenase flavoprotein subunit,PP_0528_PP_0751_PP_0813_PP_0815,R1,1650000,0.031839463,-1.49703427
Q88HH5,Q88HH5_PSEPK,Pp_3383,Gluconate 2-dehydrogenase flavoprotein subunit,PP_0528_PP_0751_PP_0813_PP_0815,R2,1686666.667,0.032545517,-1.48750882
Q88HH5,Q88HH5_PSEPK,Pp_3383,Gluconate 2-dehydrogenase flavoprotein subunit,PP_0528_PP_0751_PP_0813_PP_0815,R3,1510000,0.031472412,-1.502069967
Q88HH5,Q88HH5_PSEPK,Pp_3383,Gluconate 2-dehydrogenase flavoprotein subunit,PP_0528_PP_0751_PP_0815,R1,861216.4333,0.017715542,-1.751645552
Q88HH5,Q88HH5_PSEPK,Pp_3383,Gluconate 2-dehydrogenase flavoprotein subunit,PP_0528_PP_0751_PP_0815,R3,915956.8667,0.01861671,-1.730097058
Q88HH5,Q88HH5_PSEPK,Pp_3383,Gluconate 2-dehydrogenase flavoprotein subunit,PP_0751_PP_0813_PP_0815,R1,1040715,0.022673212,-1.644486956
Q88HH5,Q88HH5_PSEPK,Pp_3383,Gluconate 2-dehydrogenase flavoprotein subunit,PP_0751_PP_0813_PP_0815,R2,2510000,0.055528259,-1.25548594
Q88HH5,Q88HH5_PSEPK,Pp_3383,Gluconate 2-dehydrogenase flavoprotein subunit,PP_0751_PP_0813_PP_0815,R3,2896666.667,0.060033821,-1.221604013
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0368_PP_0751_PP_0813_PP_0815,R1,1392507,0.02606455,-1.583949769
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0368_PP_0751_PP_0813_PP_0815,R2,1395321.333,0.025940186,-1.586026908
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0368_PP_0751_PP_0813_PP_0815,R3,1425960,0.026163507,-1.582304035
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0528_PP_0751_PP_0812_PP_0815,R1,1641999,0.034567707,-1.461329422
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0528_PP_0751_PP_0812_PP_0815,R2,1943693.667,0.040602645,-1.39144567
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0528_PP_0751_PP_0812_PP_0815,R3,2061128.033,0.047717158,-1.321325434
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0528_PP_0751_PP_0813_PP_0815,R1,1485242.667,0.028660199,-1.542720797
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0528_PP_0751_PP_0813_PP_0815,R2,1543491.333,0.02978284,-1.526033887
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0528_PP_0751_PP_0813_PP_0815,R3,1104901.667,0.023029087,-1.637723286
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0528_PP_0751_PP_0815,R1,1721611,0.035414178,-1.450822831
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0528_PP_0751_PP_0815,R2,1802065.333,0.037002394,-1.431770173
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0528_PP_0751_PP_0815,R3,1340473.533,0.027244959,-1.564713837
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0751_PP_0813_PP_0815,R1,1513449,0.032972283,-1.481850979
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0751_PP_0813_PP_0815,R2,1757152.667,0.038873159,-1.410350165
Q88HH6,Q88HH6_PSEPK,Pp_3382,Gluconate 2-dehydrogenase cytochrome c subunit,PP_0751_PP_0813_PP_0815,R3,2280794.667,0.047269788,-1.325416346
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0368_PP_0751_PP_0813_PP_0815,R1,1646771.333,0.030823797,-1.511113858
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0368_PP_0751_PP_0813_PP_0815,R2,1434611.333,0.02667062,-1.573966885
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0368_PP_0751_PP_0813_PP_0815,R3,1256230.667,0.023049314,-1.637341987
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0528_PP_0751_PP_0812_PP_0815,R1,1946666.667,0.040981635,-1.387410718
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0528_PP_0751_PP_0812_PP_0815,R2,1339658.667,0.027984701,-1.553079332
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0528_PP_0751_PP_0813_PP_0815,R1,1348220.667,0.026016134,-1.584757234
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0528_PP_0751_PP_0813_PP_0815,R2,1366666.667,0.026370874,-1.57887548
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0528_PP_0751_PP_0813_PP_0815,R3,1106188.667,0.023055911,-1.63721771
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0528_PP_0751_PP_0815,R1,884883.1,0.018202374,-1.739871959
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0528_PP_0751_PP_0815,R2,1009585.933,0.020730157,-1.683397414
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0528_PP_0751_PP_0815,R3,601913.7333,0.012233822,-1.912437828
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0751_PP_0813_PP_0815,R1,795928.2667,0.017340242,-1.760944841
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0751_PP_0813_PP_0815,R2,999777.2,0.022117884,-1.655256433
Q88HH7,PTXS_PSEPK,Ptxs,HTH-type transcriptional regulator PtxS,PP_0751_PP_0813_PP_0815,R3,990623.2667,0.020530806,-1.687594011
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0368_PP_0751_PP_0813_PP_0815,R1,3379766.667,0.063261511,-1.198860438
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0368_PP_0751_PP_0813_PP_0815,R2,3250076,0.060421621,-1.218807626
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0368_PP_0751_PP_0813_PP_0815,R3,3140783.333,0.057627078,-1.239373401
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0528_PP_0751_PP_0812_PP_0815,R1,2881050.333,0.060652476,-1.217151465
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0528_PP_0751_PP_0812_PP_0815,R2,1604753.9,0.033522388,-1.47466505
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0528_PP_0751_PP_0812_PP_0815,R3,810274.8,0.018758665,-1.726798072
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0528_PP_0751_PP_0813_PP_0815,R1,3083068.333,0.059492872,-1.225535063
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0528_PP_0751_PP_0813_PP_0815,R2,2607940.333,0.050322194,-1.298240431
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0528_PP_0751_PP_0813_PP_0815,R3,685178.1333,0.014280933,-1.84524342
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0528_PP_0751_PP_0815,R1,3022499.433,0.062173937,-1.206391632
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0528_PP_0751_PP_0815,R2,2526252.6,0.051872367,-1.285063932
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0528_PP_0751_PP_0815,R3,2138656.2,0.043467924,-1.361831106
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0751_PP_0813_PP_0815,R1,2227829.8,0.048535917,-1.313936761
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0751_PP_0813_PP_0815,R2,2115602.533,0.046803078,-1.329725583
Q88HH8,Q88HH8_PSEPK,Kgue,Epimerase,PP_0751_PP_0813_PP_0815,R3,2572732.6,0.053320242,-1.273107885
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0368_PP_0751_PP_0813_PP_0815,R1,2773333.333,0.051910465,-1.284745085
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0368_PP_0751_PP_0813_PP_0815,R2,2863333.333,0.053231753,-1.273829233
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0368_PP_0751_PP_0813_PP_0815,R3,2910000,0.053392666,-1.272518389
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0528_PP_0751_PP_0812_PP_0815,R1,2183333.333,0.045963991,-1.337582265
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0528_PP_0751_PP_0812_PP_0815,R2,1429607.033,0.029863671,-1.524856814
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0528_PP_0751_PP_0812_PP_0815,R3,2610000,0.060424088,-1.218789897
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0528_PP_0751_PP_0813_PP_0815,R1,2470000,0.047662711,-1.321821261
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0528_PP_0751_PP_0813_PP_0815,R2,1525687.7,0.029439306,-1.531072437
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0528_PP_0751_PP_0813_PP_0815,R3,2563333.333,0.053426678,-1.27224183
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0528_PP_0751_PP_0815,R1,2766666.667,0.056911362,-1.244801022
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0528_PP_0751_PP_0815,R2,2616666.667,0.053728869,-1.269792303
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0528_PP_0751_PP_0815,R3,1629290.2,0.033115122,-1.479973636
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0751_PP_0813_PP_0815,R1,2370000,0.051633264,-1.287070424
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0751_PP_0813_PP_0815,R2,2546666.667,0.056339429,-1.249187557
Q88HH9,Q88HH9_PSEPK,Kguk,2-ketogluconokinase,PP_0751_PP_0813_PP_0815,R3,1477289.933,0.03061704,-1.514036797
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0368_PP_0751_PP_0813_PP_0815,R1,8444598,0.158063583,-0.801168176
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0368_PP_0751_PP_0813_PP_0815,R2,8963949.333,0.166647288,-0.778201749
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0368_PP_0751_PP_0813_PP_0815,R3,8278347,0.151891072,-0.818467752
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0528_PP_0751_PP_0812_PP_0815,R1,5852004.333,0.123197623,-0.909397671
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0528_PP_0751_PP_0812_PP_0815,R2,6266447.033,0.130902483,-0.883052116
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0528_PP_0751_PP_0812_PP_0815,R3,7541178.7,0.174585764,-0.757991172
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0528_PP_0751_PP_0813_PP_0815,R1,6325971.667,0.122070024,-0.913390971
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0528_PP_0751_PP_0813_PP_0815,R2,7610398.667,0.146848436,-0.833130674
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0528_PP_0751_PP_0813_PP_0815,R3,7957100.2,0.165847112,-0.780292088
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0528_PP_0751_PP_0815,R1,6107865.767,0.125641069,-0.900868376
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0528_PP_0751_PP_0815,R2,6258657.333,0.128511049,-0.891059531
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0528_PP_0751_PP_0815,R3,6018675.667,0.122328841,-0.91247114
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0751_PP_0813_PP_0815,R1,6234736.333,0.135831133,-0.867000678
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0751_PP_0813_PP_0815,R2,5660261.533,0.125220905,-0.902323163
Q88HI1,Q88HI1_PSEPK,Ptxd,Phosphonate dehydrogenase,PP_0751_PP_0813_PP_0815,R3,5748368.6,0.119135742,-0.923957927
Q88HJ2,Q88HJ2_PSEPK,Pp_3364,histidine kinase,PP_0528_PP_0751_PP_0812_PP_0815,R1,572681.5333,0.012056212,-1.918789131
Q88HJ2,Q88HJ2_PSEPK,Pp_3364,histidine kinase,PP_0528_PP_0751_PP_0813_PP_0815,R3,502174.6,0.010466653,-1.980192172
Q88HJ5,Q88HJ5_PSEPK,Pp_3361,Aminotransferase,PP_0368_PP_0751_PP_0813_PP_0815,R1,1713333.333,0.032069686,-1.493905292
Q88HJ5,Q88HJ5_PSEPK,Pp_3361,Aminotransferase,PP_0368_PP_0751_PP_0813_PP_0815,R2,1179108.333,0.021920607,-1.659147434
Q88HJ5,Q88HJ5_PSEPK,Pp_3361,Aminotransferase,PP_0368_PP_0751_PP_0813_PP_0815,R3,1733333.333,0.031803192,-1.49752929
Q88HJ5,Q88HJ5_PSEPK,Pp_3361,Aminotransferase,PP_0528_PP_0751_PP_0812_PP_0815,R2,768284.3667,0.01604902,-1.794551494
Q88HJ5,Q88HJ5_PSEPK,Pp_3361,Aminotransferase,PP_0528_PP_0751_PP_0812_PP_0815,R3,537775.0333,0.012450025,-1.904829768
Q88HJ5,Q88HJ5_PSEPK,Pp_3361,Aminotransferase,PP_0528_PP_0751_PP_0813_PP_0815,R1,823537.5333,0.015891511,-1.798834817
Q88HJ5,Q88HJ5_PSEPK,Pp_3361,Aminotransferase,PP_0528_PP_0751_PP_0813_PP_0815,R2,965687.7,0.018633679,-1.729701382
Q88HJ5,Q88HJ5_PSEPK,Pp_3361,Aminotransferase,PP_0528_PP_0751_PP_0815,R1,812860.7667,0.016720848,-1.776741698
Q88HJ5,Q88HJ5_PSEPK,Pp_3361,Aminotransferase,PP_0528_PP_0751_PP_0815,R3,1152623.533,0.023426931,-1.630284598
Q88HJ5,Q88HJ5_PSEPK,Pp_3361,Aminotransferase,PP_0751_PP_0813_PP_0815,R2,1217510.533,0.026934757,-1.569686934
Q88HJ5,Q88HJ5_PSEPK,Pp_3361,Aminotransferase,PP_0751_PP_0813_PP_0815,R3,1280623.267,0.026541096,-1.576081147
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0368_PP_0751_PP_0813_PP_0815,R1,1886134.333,0.035304126,-1.452174536
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0368_PP_0751_PP_0813_PP_0815,R2,1999708,0.037176238,-1.429734559
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0368_PP_0751_PP_0813_PP_0815,R3,1961071.333,0.035981728,-1.443917987
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0528_PP_0751_PP_0812_PP_0815,R1,557324.4,0.01173291,-1.930594253
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0528_PP_0751_PP_0812_PP_0815,R2,1352940.367,0.028262148,-1.548794835
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0528_PP_0751_PP_0812_PP_0815,R3,1672568.7,0.038721624,-1.412046439
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0528_PP_0751_PP_0813_PP_0815,R1,1543545.333,0.029785245,-1.525998825
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0528_PP_0751_PP_0813_PP_0815,R2,1169021.033,0.022557151,-1.646715757
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0528_PP_0751_PP_0813_PP_0815,R3,1286623.867,0.02681666,-1.571595311
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0528_PP_0751_PP_0815,R1,1721216.433,0.035406062,-1.450922376
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0528_PP_0751_PP_0815,R2,1622919.267,0.03332393,-1.477243789
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0528_PP_0751_PP_0815,R3,768580.4,0.015621302,-1.806282776
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0751_PP_0813_PP_0815,R1,812594.9333,0.017703345,-1.75194466
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0751_PP_0813_PP_0815,R2,2056666.667,0.045499251,-1.341995752
Q88HN7,Q88HN7_PSEPK,Pp_3316,Chaperone-associated ATPase,PP_0751_PP_0813_PP_0815,R3,2106666.667,0.043660961,-1.359906711
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0368_PP_0751_PP_0813_PP_0815,R2,765530.1333,0.014231843,-1.846738852
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0528_PP_0751_PP_0812_PP_0815,R1,1030328.867,0.021690699,-1.663726443
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0528_PP_0751_PP_0812_PP_0815,R2,713007.3667,0.014894315,-1.826979473
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0528_PP_0751_PP_0812_PP_0815,R3,673486.7,0.015591885,-1.80710138
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0528_PP_0751_PP_0813_PP_0815,R1,668587.7333,0.0129015,-1.88935981
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0528_PP_0751_PP_0813_PP_0815,R3,722127.8667,0.015051064,-1.82243281
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0528_PP_0751_PP_0815,R1,603101.4333,0.012406021,-1.906367499
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0528_PP_0751_PP_0815,R2,1270000,0.026077324,-1.583736984
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0751_PP_0813_PP_0815,R1,661441.1333,0.01441028,-1.841327571
Q88HV5,Q88HV5_PSEPK,Pp_3248,Dyp-type peroxidase family protein,PP_0751_PP_0813_PP_0815,R3,541246.5333,0.01121741,-1.950107407
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0368_PP_0751_PP_0813_PP_0815,R1,1776666.667,0.033255141,-1.478141202
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0368_PP_0751_PP_0813_PP_0815,R2,1762196.8,0.032760707,-1.484646734
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0368_PP_0751_PP_0813_PP_0815,R3,1570000,0.028806353,-1.540511726
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0528_PP_0751_PP_0812_PP_0815,R1,810657.7333,0.017066137,-1.76786478
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0528_PP_0751_PP_0812_PP_0815,R2,595880.7333,0.012447607,-1.904914146
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0528_PP_0751_PP_0812_PP_0815,R3,791804.0667,0.018331049,-1.736812676
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0528_PP_0751_PP_0813_PP_0815,R1,1673333.333,0.032289718,-1.490935751
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0528_PP_0751_PP_0813_PP_0815,R2,911375.4,0.017585682,-1.75484078
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0528_PP_0751_PP_0813_PP_0815,R3,1549345.333,0.032292474,-1.490898686
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0528_PP_0751_PP_0815,R1,1192432.867,0.024528787,-1.610323922
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0528_PP_0751_PP_0815,R2,1559171.867,0.032014984,-1.494646715
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0528_PP_0751_PP_0815,R3,1095247.067,0.022260762,-1.652459982
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0751_PP_0813_PP_0815,R1,1412964.133,0.030783101,-1.511687632
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0751_PP_0813_PP_0815,R2,1680843.867,0.037184994,-1.429632288
Q88I13,Q88I13_PSEPK,Coda,Cytosine deaminase / isoguanine deaminase,PP_0751_PP_0813_PP_0815,R3,707913.2,0.0146716,-1.833522525
Q88I17,Q88I17_PSEPK,Pet,Aminopyrimidine aminohydrolase,PP_0528_PP_0751_PP_0813_PP_0815,R3,542443.2,0.011305958,-1.946692645
Q88I17,Q88I17_PSEPK,Pet,Aminopyrimidine aminohydrolase,PP_0528_PP_0751_PP_0815,R1,591927.3333,0.012176165,-1.914489465
Q88I17,Q88I17_PSEPK,Pet,Aminopyrimidine aminohydrolase,PP_0528_PP_0751_PP_0815,R2,739119.3333,0.015176578,-1.818826143
Q88I28,Q88I28_PSEPK,Pp_3174,Oxidoreductase,PP_0528_PP_0751_PP_0812_PP_0815,R3,656229.0333,0.015192353,-1.818374963
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0368_PP_0751_PP_0813_PP_0815,R2,837726.9333,0.015574042,-1.807598664
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0368_PP_0751_PP_0813_PP_0815,R3,1629191.967,0.029892407,-1.524439119
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0528_PP_0751_PP_0812_PP_0815,R1,2270000,0.047788516,-1.320676453
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0528_PP_0751_PP_0812_PP_0815,R3,950339.4,0.022001299,-1.657551669
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0528_PP_0751_PP_0813_PP_0815,R1,1790859.333,0.034557575,-1.461456739
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0528_PP_0751_PP_0813_PP_0815,R2,1655687.7,0.031947755,-1.495559659
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0528_PP_0751_PP_0813_PP_0815,R3,706316.0667,0.014721504,-1.832047829
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0751_PP_0813_PP_0815,R2,502551.6667,0.011117856,-1.953978944
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0368_PP_0751_PP_0813_PP_0815,R1,1212717,0.022699292,-1.643987691
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0368_PP_0751_PP_0813_PP_0815,R2,1108164,0.020601692,-1.686097105
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0368_PP_0751_PP_0813_PP_0815,R3,701508.9667,0.012871283,-1.890378152
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0528_PP_0751_PP_0812_PP_0815,R1,707324.4,0.014890742,-1.82708367
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0528_PP_0751_PP_0813_PP_0815,R1,1002627.2,0.01934734,-1.713378732
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0528_PP_0751_PP_0813_PP_0815,R2,755687.7,0.014581569,-1.836195728
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0528_PP_0751_PP_0813_PP_0815,R3,977432.5333,0.020372291,-1.690960124
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0751_PP_0813_PP_0815,R1,1072594.933,0.023367754,-1.631383029
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0751_PP_0813_PP_0815,R2,1731098.667,0.038296771,-1.416837839
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0751_PP_0813_PP_0815,R3,1004344.6,0.020815182,-1.681619786
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0368_PP_0751_PP_0813_PP_0815,R2,762196.8,0.014169874,-1.848634021
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0368_PP_0751_PP_0813_PP_0815,R3,805858.6333,0.01478589,-1.830152516
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0528_PP_0751_PP_0812_PP_0815,R1,1320373.667,0.027796783,-1.556005456
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0528_PP_0751_PP_0812_PP_0815,R2,1166273.7,0.024362788,-1.613273007
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0528_PP_0751_PP_0812_PP_0815,R3,432705.3667,0.010017558,-1.999238122
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0528_PP_0751_PP_0813_PP_0815,R1,1031146.333,0.019897664,-1.701197912
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0528_PP_0751_PP_0813_PP_0815,R2,1012354.367,0.019534148,-1.709205521
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0528_PP_0751_PP_0813_PP_0815,R3,614424.8667,0.012806247,-1.892578131
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0528_PP_0751_PP_0815,R1,850591.3333,0.01749698,-1.757036907
