Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88JH1,Q88JH1_PSEPK,Pp_2678,Hydrolase,PP_0813_Target,R1,222758.3333,0.021338079,-1.670844674
Q88JH1,Q88JH1_PSEPK,Pp_2678,Hydrolase,PP_0813_Target,R2,218464.6667,0.020159829,-1.695513157
Q88JH1,Q88JH1_PSEPK,Pp_2678,Hydrolase,PP_0813_Target,R3,53168.39333,0.004881498,-2.311446919
Q88JH2,Q88JH2_PSEPK,Pp_2677,Quinoprotein dehydrogenase-associated SoxYZ-like carrier,PP_0813_Target,R1,36304.63,0.00347763,-2.458716619
Q88JH2,Q88JH2_PSEPK,Pp_2677,Quinoprotein dehydrogenase-associated SoxYZ-like carrier,PP_0813_Target,R2,119710.2,0.011046808,-1.956763207
Q88JH2,Q88JH2_PSEPK,Pp_2677,Quinoprotein dehydrogenase-associated SoxYZ-like carrier,PP_0813_Target,R3,144947.7,0.013307941,-1.875889128
Q88JH5,Q88JH5_PSEPK,Qedh-i,Quinoprotein ethanol dehydrogenase,PP_0813_Target,R1,4601438.133,0.44077297,-0.355785046
Q88JH5,Q88JH5_PSEPK,Qedh-i,Quinoprotein ethanol dehydrogenase,PP_0813_Target,R2,4206251.5,0.388151146,-0.410999127
Q88JH5,Q88JH5_PSEPK,Qedh-i,Quinoprotein ethanol dehydrogenase,PP_0813_Target,R3,4852140.867,0.445484856,-0.351167055
Q88JH6,Q88JH6_PSEPK,Pp_2673,Pentapeptide repeat family protein,PP_0813_Target,R1,152001.15,0.01456023,-1.83683176
Q88JH6,Q88JH6_PSEPK,Pp_2673,Pentapeptide repeat family protein,PP_0813_Target,R2,174430,0.016096328,-1.793273182
Q88JH6,Q88JH6_PSEPK,Pp_2673,Pentapeptide repeat family protein,PP_0813_Target,R3,14479.18,0.001329363,-2.876356489
Q88JH7,Q88JH7_PSEPK,Exae,Transcriptional activator protein ExaE,PP_0813_Target,R1,16650.02667,0.00159491,-2.7972637
Q88JH7,Q88JH7_PSEPK,Exae,Transcriptional activator protein ExaE,PP_0813_Target,R2,7109.6,0.000656071,-3.183049196
Q88JH7,Q88JH7_PSEPK,Exae,Transcriptional activator protein ExaE,PP_0813_Target,R3,25093.29333,0.002303866,-2.637542793
Q88JI0,Q88JI0_PSEPK,Pp_2669,Outer membrane protein,PP_0813_Target,R1,83625.99333,0.008010556,-2.096337344
Q88JI0,Q88JI0_PSEPK,Pp_2669,Outer membrane protein,PP_0813_Target,R2,54954.26667,0.005071157,-2.294892946
Q88JI0,Q88JI0_PSEPK,Pp_2669,Outer membrane protein,PP_0813_Target,R3,58955.59,0.005412832,-2.266575466
Q88JI1,Q88JI1_PSEPK,Pp_2668,"ABC efflux transporter, ATP-binding protein",PP_0813_Target,R1,156698.7667,0.015010216,-1.823613055
Q88JI1,Q88JI1_PSEPK,Pp_2668,"ABC efflux transporter, ATP-binding protein",PP_0813_Target,R2,46087.6,0.004252945,-2.37131027
Q88JI1,Q88JI1_PSEPK,Pp_2668,"ABC efflux transporter, ATP-binding protein",PP_0813_Target,R3,157229.5333,0.014435561,-1.840566331
Q88JI3,Q88JI3_PSEPK,Pp_2666,Rhodanese domain-containing protein,PP_0813_Target,R1,165737.83,0.01587607,-1.799256985
Q88JI3,Q88JI3_PSEPK,Pp_2666,Rhodanese domain-containing protein,PP_0813_Target,R2,103029.0667,0.00950748,-2.021934598
Q88JI3,Q88JI3_PSEPK,Pp_2666,Rhodanese domain-containing protein,PP_0813_Target,R3,143554.8667,0.013180062,-1.880082536
Q88JI4,Q88JI4_PSEPK,Agmr,Glycerol metabolism activator,PP_0813_Target,R1,81687.26333,0.007824844,-2.106524287
Q88JI4,Q88JI4_PSEPK,Agmr,Glycerol metabolism activator,PP_0813_Target,R2,101831.6333,0.009396981,-2.027011654
Q88JI4,Q88JI4_PSEPK,Agmr,Glycerol metabolism activator,PP_0813_Target,R3,98664.13,0.009058553,-2.042941165
Q88JI5,Q88JI5_PSEPK,Pp_2664,histidine kinase,PP_0813_Target,R1,218728.6,0.02095207,-1.67877306
Q88JI5,Q88JI5_PSEPK,Pp_2664,histidine kinase,PP_0813_Target,R2,82854.4,0.00764577,-2.116578787
Q88JI5,Q88JI5_PSEPK,Pp_2664,histidine kinase,PP_0813_Target,R3,85370.72667,0.007838059,-2.105791478
Q88JI6,Q88JI6_PSEPK,Pp_2663,GfdT protein,PP_0813_Target,R1,126886.1633,0.012154459,-1.915264368
Q88JI6,Q88JI6_PSEPK,Pp_2663,GfdT protein,PP_0813_Target,R2,80612.73333,0.00743891,-2.128490716
Q88JI6,Q88JI6_PSEPK,Pp_2663,GfdT protein,PP_0813_Target,R3,144909.6667,0.013304449,-1.876003099
Q88JI7,Q88JI7_PSEPK,Pp_2662,Porin domain-containing protein,PP_0813_Target,R1,222737.7967,0.021336112,-1.670884714
Q88JI7,Q88JI7_PSEPK,Pp_2662,Porin domain-containing protein,PP_0813_Target,R2,231225.5,0.021337393,-1.670858636
Q88JI7,Q88JI7_PSEPK,Pp_2662,Porin domain-containing protein,PP_0813_Target,R3,398626.53,0.036598707,-1.436534257
Q88JJ3,Q88JJ3_PSEPK,Psts,Phosphate-binding protein PstS,PP_0813_Target,R1,7540.49,0.000722306,-3.141279065
Q88JJ3,Q88JJ3_PSEPK,Psts,Phosphate-binding protein PstS,PP_0813_Target,R2,21564.33333,0.001989948,-2.701158327
Q88JJ3,Q88JJ3_PSEPK,Psts,Phosphate-binding protein PstS,PP_0813_Target,R3,17820.96,0.001636178,-2.786169361
Q88JK1,Q88JK1_PSEPK,Pp_2648,Universal stress protein family,PP_0813_Target,R1,266215.1633,0.025500821,-1.593445845
Q88JK1,Q88JK1_PSEPK,Pp_2648,Universal stress protein family,PP_0813_Target,R2,286472.2,0.026435536,-1.57781188
Q88JK1,Q88JK1_PSEPK,Pp_2648,Universal stress protein family,PP_0813_Target,R3,287782.1967,0.026421865,-1.578036533
Q88JM1,Q88JM1_PSEPK,Pp_2628,Uncharacterized ABC transporter ATP-binding protein HI_1051,PP_0813_Target,R1,24779.38667,0.002373624,-2.624588081
Q88JM1,Q88JM1_PSEPK,Pp_2628,Uncharacterized ABC transporter ATP-binding protein HI_1051,PP_0813_Target,R2,23894.16667,0.002204944,-2.656602475
Q88JM1,Q88JM1_PSEPK,Pp_2628,Uncharacterized ABC transporter ATP-binding protein HI_1051,PP_0813_Target,R3,258803.0567,0.023761231,-1.624131055
Q88JV2,Q88JV2_PSEPK,Tam,Trans-aconitate methyltransferase,PP_0813_Target,R1,144862,0.013876369,-1.857724157
Q88JV2,Q88JV2_PSEPK,Tam,Trans-aconitate methyltransferase,PP_0813_Target,R2,105163.8667,0.009704478,-2.013027817
Q88JV2,Q88JV2_PSEPK,Tam,Trans-aconitate methyltransferase,PP_0813_Target,R3,170078,0.015615205,-1.806452316
Q88JW1,Q88JW1_PSEPK,Pp_2536,Glutathione S-transferase family protein,PP_0813_Target,R1,122225.4,0.011708003,-1.931517166
Q88JW1,Q88JW1_PSEPK,Pp_2536,Glutathione S-transferase family protein,PP_0813_Target,R2,136607.6667,0.012606099,-1.89941929
Q88JW1,Q88JW1_PSEPK,Pp_2536,Glutathione S-transferase family protein,PP_0813_Target,R3,130584.3333,0.011989211,-1.92120938
Q88JW9,Q88JW9_PSEPK,Pp_2528,O-acetylhomoserine (Thiol)-lyase,PP_0813_Target,R1,291399.6667,0.027913251,-1.554189583
Q88JW9,Q88JW9_PSEPK,Pp_2528,O-acetylhomoserine (Thiol)-lyase,PP_0813_Target,R2,318504.6667,0.029391479,-1.531778563
Q88JW9,Q88JW9_PSEPK,Pp_2528,O-acetylhomoserine (Thiol)-lyase,PP_0813_Target,R3,328252.6667,0.03013754,-1.520892193
Q88K05,Q88K05_PSEPK,Sad-i,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0813_Target,R1,163752.6667,0.015685911,-1.804490253
Q88K05,Q88K05_PSEPK,Sad-i,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0813_Target,R2,188371.6667,0.017382859,-1.759878783
Q88K05,Q88K05_PSEPK,Sad-i,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0813_Target,R3,164851,0.015135303,-1.82000887
Q88K07,Q88K07_PSEPK,Pp_2486,"NADH-dependent flavin oxidoreductase, Oye family",PP_0813_Target,R1,7540.49,0.000722306,-3.141279065
Q88K07,Q88K07_PSEPK,Pp_2486,"NADH-dependent flavin oxidoreductase, Oye family",PP_0813_Target,R2,43922.2,0.004053122,-2.392210278
Q88K07,Q88K07_PSEPK,Pp_2486,"NADH-dependent flavin oxidoreductase, Oye family",PP_0813_Target,R3,48284.63333,0.00443311,-2.353291518
Q88K17,Q88K17_PSEPK,Cura,NADPH-dependent curcumin/dihydrocurcumin reductase,PP_0813_Target,R1,166271.0333,0.015927146,-1.797862038
Q88K17,Q88K17_PSEPK,Cura,NADPH-dependent curcumin/dihydrocurcumin reductase,PP_0813_Target,R2,77134.46667,0.007117937,-2.147645882
Q88K17,Q88K17_PSEPK,Cura,NADPH-dependent curcumin/dihydrocurcumin reductase,PP_0813_Target,R3,61539.33,0.00565005,-2.247947693
Q88K19,Q88K19_PSEPK,Pp_2474,Glutathione S-transferase family protein,PP_0813_Target,R1,65740.73,0.006297322,-2.200844111
Q88K19,Q88K19_PSEPK,Pp_2474,Glutathione S-transferase family protein,PP_0813_Target,R2,26567.56667,0.002451644,-2.610542584
Q88K19,Q88K19_PSEPK,Pp_2474,Glutathione S-transferase family protein,PP_0813_Target,R3,62998.16333,0.005783989,-2.237772568
Q88K22,SYFB_PSEPK,Phet,Phenylalanine--tRNA ligase beta subunit,PP_0813_Target,R1,882443.3333,0.084529479,-1.072991807
Q88K22,SYFB_PSEPK,Phet,Phenylalanine--tRNA ligase beta subunit,PP_0813_Target,R2,882008.6667,0.081391394,-1.089421511
Q88K22,SYFB_PSEPK,Phet,Phenylalanine--tRNA ligase beta subunit,PP_0813_Target,R3,959338,0.08807876,-1.055128809
Q88K23,SYFA_PSEPK,Phes,Phenylalanine--tRNA ligase alpha subunit,PP_0813_Target,R1,280856.6,0.026903328,-1.570194
Q88K23,SYFA_PSEPK,Phes,Phenylalanine--tRNA ligase alpha subunit,PP_0813_Target,R2,280275,0.025863661,-1.587310002
Q88K23,SYFA_PSEPK,Phes,Phenylalanine--tRNA ligase alpha subunit,PP_0813_Target,R3,383718,0.035229925,-1.453088284
Q88K24,RL20_PSEPK,Rplt,Large ribosomal subunit protein bL20,PP_0813_Target,R1,2480000,0.237559853,-0.624226953
Q88K24,RL20_PSEPK,Rplt,Large ribosomal subunit protein bL20,PP_0813_Target,R2,2493333.333,0.230083767,-0.63811402
Q88K24,RL20_PSEPK,Rplt,Large ribosomal subunit protein bL20,PP_0813_Target,R3,2598625.333,0.238585042,-0.622356788
Q88K26,IF3_PSEPK,Infc,Translation initiation factor IF-3,PP_0813_Target,R1,1860633.667,0.178230589,-0.749017759
Q88K26,IF3_PSEPK,Infc,Translation initiation factor IF-3,PP_0813_Target,R2,2171596.333,0.20039401,-0.698115264
Q88K26,IF3_PSEPK,Infc,Translation initiation factor IF-3,PP_0813_Target,R3,2405668,0.220869239,-0.655864765
Q88K27,SYT_PSEPK,Thrs,Threonine--tRNA ligase,PP_0813_Target,R1,1137978.667,0.109007276,-0.962544513
Q88K27,SYT_PSEPK,Thrs,Threonine--tRNA ligase,PP_0813_Target,R2,1263333.333,0.116579877,-0.933376408
Q88K27,SYT_PSEPK,Thrs,Threonine--tRNA ligase,PP_0813_Target,R3,1253333.333,0.115071065,-0.939033866
Q88K29,Q88K29_PSEPK,Cspa-ii,Nucleic acid cold-shock chaperone,PP_0813_Target,R1,9093333.333,0.871052793,-0.059955522
Q88K29,Q88K29_PSEPK,Cspa-ii,Nucleic acid cold-shock chaperone,PP_0813_Target,R2,11100000,1.024303403,0.010428616
Q88K29,Q88K29_PSEPK,Cspa-ii,Nucleic acid cold-shock chaperone,PP_0813_Target,R3,9100000,0.835489384,-0.078059064
Q88K30,Q88K30_PSEPK,Pp_2462,Lipoprotein,PP_0813_Target,R1,175294.83,0.016791538,-1.774909526
Q88K30,Q88K30_PSEPK,Pp_2462,Lipoprotein,PP_0813_Target,R2,173154.2,0.015978598,-1.796461333
Q88K30,Q88K30_PSEPK,Pp_2462,Lipoprotein,PP_0813_Target,R3,190253.53,0.017467561,-1.757767733
Q88K38,Q88K38_PSEPK,Rbsb,"Ribose ABC transporter, periplasmic ribose-binding subunit",PP_0813_Target,R1,294307.3333,0.028191777,-1.54987755
Q88K38,Q88K38_PSEPK,Rbsb,"Ribose ABC transporter, periplasmic ribose-binding subunit",PP_0813_Target,R2,229717.6667,0.021198251,-1.673699967
Q88K38,Q88K38_PSEPK,Rbsb,"Ribose ABC transporter, periplasmic ribose-binding subunit",PP_0813_Target,R3,303696.6667,0.027883005,-1.554660431
Q88K39,ASPQ_PSEPK,Ansb,Glutaminase-asparaginase,PP_0813_Target,R1,1724856.333,0.165224442,-0.781925706
Q88K39,ASPQ_PSEPK,Ansb,Glutaminase-asparaginase,PP_0813_Target,R2,1996340.667,0.18422149,-0.73465971
Q88K39,ASPQ_PSEPK,Ansb,Glutaminase-asparaginase,PP_0813_Target,R3,1744410.333,0.160157837,-0.795451806
Q88K43,Q88K43_PSEPK,Pp_2449,SPOR domain-containing protein,PP_0813_Target,R1,157749.0667,0.015110825,-1.820711835
Q88K43,Q88K43_PSEPK,Pp_2449,SPOR domain-containing protein,PP_0813_Target,R2,147439.7,0.013605674,-1.866279925
Q88K43,Q88K43_PSEPK,Pp_2449,SPOR domain-containing protein,PP_0813_Target,R3,102930.13,0.009450223,-2.024557935
Q88K44,Q88K44_PSEPK,Puub,Gamma-glutamylputrescine oxidase,PP_0813_Target,R1,158871.4667,0.01521834,-1.817632729
Q88K44,Q88K44_PSEPK,Puub,Gamma-glutamylputrescine oxidase,PP_0813_Target,R2,125242.8667,0.01155736,-1.937141364
Q88K44,Q88K44_PSEPK,Puub,Gamma-glutamylputrescine oxidase,PP_0813_Target,R3,153786.9,0.014119486,-1.850181114
Q88K45,Q88K45_PSEPK,Pp_2447,Peptidase C39 family protein,PP_0813_Target,R1,7540.49,0.000722306,-3.141279065
Q88K45,Q88K45_PSEPK,Pp_2447,Peptidase C39 family protein,PP_0813_Target,R2,76173.6,0.007029268,-2.153089882
Q88K45,Q88K45_PSEPK,Pp_2447,Peptidase C39 family protein,PP_0813_Target,R3,91165.9,0.008370125,-2.077268032
Q88K50,Y2442_PSEPK,Pp_2442,UPF0502 protein PP_2442,PP_0813_Target,R1,312550,0.029939247,-1.52375913
Q88K50,Y2442_PSEPK,Pp_2442,UPF0502 protein PP_2442,PP_0813_Target,R2,300890,0.027766005,-1.556486609
Q88K50,Y2442_PSEPK,Pp_2442,UPF0502 protein PP_2442,PP_0813_Target,R3,239062.53,0.021948814,-1.658588945
Q88K52,Q88K52_PSEPK,Ahpc,Alkyl hydroperoxide reductase C,PP_0813_Target,R1,596352.6667,0.057124779,-1.243175468
Q88K52,Q88K52_PSEPK,Ahpc,Alkyl hydroperoxide reductase C,PP_0813_Target,R2,645603.3333,0.059576008,-1.224928599
Q88K52,Q88K52_PSEPK,Ahpc,Alkyl hydroperoxide reductase C,PP_0813_Target,R3,710125,0.065198011,-1.185765654
Q88K55,Q88K55_PSEPK,Pp_2436,"Transcriptional regulator, LysR family",PP_0813_Target,R1,43667.32667,0.004182905,-2.378522029
Q88K55,Q88K55_PSEPK,Pp_2436,"Transcriptional regulator, LysR family",PP_0813_Target,R2,78569.4,0.007250352,-2.139640927
Q88K55,Q88K55_PSEPK,Pp_2436,"Transcriptional regulator, LysR family",PP_0813_Target,R3,76400.53,0.007014487,-2.154004085
Q88K67,Q88K67_PSEPK,Pp_2424,"RNA 2',3'-cyclic phosphodiesterase",PP_0813_Target,R1,7540.49,0.000722306,-3.141279065
Q88K67,Q88K67_PSEPK,Pp_2424,"RNA 2',3'-cyclic phosphodiesterase",PP_0813_Target,R2,40841.73333,0.003768858,-2.423790198
Q88K67,Q88K67_PSEPK,Pp_2424,"RNA 2',3'-cyclic phosphodiesterase",PP_0813_Target,R3,45206.19667,0.004150472,-2.381902486
Q88K69,Q88K69_PSEPK,Pp_2422,Carboxymuconolactone decarboxylase-like domain-containing protein,PP_0813_Target,R1,456935.83,0.043770003,-1.35882342
Q88K69,Q88K69_PSEPK,Pp_2422,Carboxymuconolactone decarboxylase-like domain-containing protein,PP_0813_Target,R2,415276.6667,0.038321559,-1.416556833
Q88K69,Q88K69_PSEPK,Pp_2422,Carboxymuconolactone decarboxylase-like domain-containing protein,PP_0813_Target,R3,396976.1967,0.036447187,-1.43833599
Q88K95,Q88K95_PSEPK,Pp_2396,DUF4174 domain-containing protein,PP_0813_Target,R1,791986.6667,0.075864611,-1.119960764
Q88K95,Q88K95_PSEPK,Pp_2396,DUF4174 domain-containing protein,PP_0813_Target,R2,349659.5333,0.032266437,-1.49124899
Q88K95,Q88K95_PSEPK,Pp_2396,DUF4174 domain-containing protein,PP_0813_Target,R3,836585.6667,0.07680862,-1.114590037
Q88KA9,Q88KA9_PSEPK,Pp_2381,Uncharacterized protein,PP_0813_Target,R1,10053.98667,0.000963074,-3.016340329
Q88KA9,Q88KA9_PSEPK,Pp_2381,Uncharacterized protein,PP_0813_Target,R2,9479.466667,0.000874761,-3.058110459
Q88KA9,Q88KA9_PSEPK,Pp_2381,Uncharacterized protein,PP_0813_Target,R3,9652.786667,0.000886242,-3.052447748
Q88KB0,Q88KB0_PSEPK,Pp_2380,Transporter,PP_0813_Target,R1,526461.6667,0.050429902,-1.297311879
Q88KB0,Q88KB0_PSEPK,Pp_2380,Transporter,PP_0813_Target,R2,479625.2,0.044259615,-1.35399237
Q88KB0,Q88KB0_PSEPK,Pp_2380,Transporter,PP_0813_Target,R3,530323,0.048690026,-1.312559993
Q88KB1,Q88KB1_PSEPK,Pp_2379,Cytochrome oxidase biogenesis protein,PP_0813_Target,R1,97392.29667,0.009329234,-2.030154026
Q88KB1,Q88KB1_PSEPK,Pp_2379,Cytochrome oxidase biogenesis protein,PP_0813_Target,R2,109612.7333,0.010115018,-1.995033356
Q88KB1,Q88KB1_PSEPK,Pp_2379,Cytochrome oxidase biogenesis protein,PP_0813_Target,R3,97984.66333,0.00899617,-2.045942351
Q88KB2,NFUA_PSEPK,Nfua,Fe/S biogenesis protein NfuA,PP_0813_Target,R1,187427.3333,0.017953714,-1.745845707
Q88KB2,NFUA_PSEPK,Nfua,Fe/S biogenesis protein NfuA,PP_0813_Target,R2,193619,0.017867081,-1.747946391
Q88KB2,NFUA_PSEPK,Nfua,Fe/S biogenesis protein NfuA,PP_0813_Target,R3,191069.3333,0.017542462,-1.755909468
Q88KB4,Q88KB4_PSEPK,Cti,Esterified fatty acid cis/trans isomerase,PP_0813_Target,R1,32490.19333,0.003112244,-2.506926338
Q88KB4,Q88KB4_PSEPK,Cti,Esterified fatty acid cis/trans isomerase,PP_0813_Target,R2,28213.9,0.002603567,-2.584431241
Q88KB4,Q88KB4_PSEPK,Cti,Esterified fatty acid cis/trans isomerase,PP_0813_Target,R3,38572.53,0.003541422,-2.450822331
Q88KB5,Q88KB5_PSEPK,Meth,Methionine synthase,PP_0813_Target,R1,341389.8,0.032701819,-1.485428093
Q88KB5,Q88KB5_PSEPK,Meth,Methionine synthase,PP_0813_Target,R2,432804.3333,0.039939005,-1.398602763
Q88KB5,Q88KB5_PSEPK,Meth,Methionine synthase,PP_0813_Target,R3,341254.3333,0.03133125,-1.504022281
Q88KB9,Q88KB9_PSEPK,Cysi,"Sulphite reductase hemoprotein, beta subunit",PP_0813_Target,R1,1714334.667,0.164216569,-0.784583026
Q88KB9,Q88KB9_PSEPK,Cysi,"Sulphite reductase hemoprotein, beta subunit",PP_0813_Target,R2,1020486.333,0.094170056,-1.02608717
Q88KB9,Q88KB9_PSEPK,Cysi,"Sulphite reductase hemoprotein, beta subunit",PP_0813_Target,R3,1047346.197,0.09615897,-1.017010196
Q88KC0,Q88KC0_PSEPK,Pp_2370,DUF934 domain-containing protein,PP_0813_Target,R1,220341.1633,0.021106538,-1.675582996
Q88KC0,Q88KC0_PSEPK,Pp_2370,DUF934 domain-containing protein,PP_0813_Target,R2,412364.6667,0.038052841,-1.419612917
Q88KC0,Q88KC0_PSEPK,Pp_2370,DUF934 domain-containing protein,PP_0813_Target,R3,328997.3333,0.03020591,-1.519908078
Q88KC6,Q88KC6_PSEPK,Pp_2364,Peptidase M14 carboxypeptidase A domain-containing protein,PP_0813_Target,R1,260780.2,0.024980204,-1.60240402
Q88KC6,Q88KC6_PSEPK,Pp_2364,Peptidase M14 carboxypeptidase A domain-containing protein,PP_0813_Target,R2,262170.0667,0.024192945,-1.616311259
Q88KC6,Q88KC6_PSEPK,Pp_2364,Peptidase M14 carboxypeptidase A domain-containing protein,PP_0813_Target,R3,267345.9,0.024545567,-1.610026928
Q88KC9,Q88KC9_PSEPK,Pp_2361,Chaperone protein,PP_0813_Target,R1,46438.26333,0.004448333,-2.351802664
Q88KC9,Q88KC9_PSEPK,Pp_2361,Chaperone protein,PP_0813_Target,R2,35136.93333,0.003242422,-2.489130509
Q88KC9,Q88KC9_PSEPK,Pp_2361,Chaperone protein,PP_0813_Target,R3,73288.96667,0.006728808,-2.172061858
Q88KD4,Q88KD4_PSEPK,Pp_2356,histidine kinase,PP_0813_Target,R1,115044.4967,0.011020143,-1.957812785
Q88KD4,Q88KD4_PSEPK,Pp_2356,histidine kinase,PP_0813_Target,R2,115567,0.010664475,-1.972060524
Q88KD4,Q88KD4_PSEPK,Pp_2356,histidine kinase,PP_0813_Target,R3,85182.53,0.00782078,-2.106749921
Q88KD5,Q88KD5_PSEPK,Pp_2355,Response regulator receiver protein,PP_0813_Target,R1,57021.76333,0.00546213,-2.26263799
Q88KD5,Q88KD5_PSEPK,Pp_2355,Response regulator receiver protein,PP_0813_Target,R2,75838.3,0.006998327,-2.155005774
Q88KD5,Q88KD5_PSEPK,Pp_2355,Response regulator receiver protein,PP_0813_Target,R3,87703.3,0.008052217,-2.094084521
Q88KD6,Q88KD6_PSEPK,Pp_2354,histidine kinase,PP_0813_Target,R1,65040.32667,0.00623023,-2.20549592
Q88KD6,Q88KD6_PSEPK,Pp_2354,histidine kinase,PP_0813_Target,R2,28002.6,0.002584068,-2.587696006
Q88KD6,Q88KD6_PSEPK,Pp_2354,histidine kinase,PP_0813_Target,R3,84403.5,0.007749256,-2.11074
Q88KE5,Q88KE5_PSEPK,Pp_2345,PepSY domain-containing protein,PP_0813_Target,R1,84348.6,0.008079775,-2.092600755
Q88KE5,Q88KE5_PSEPK,Pp_2345,PepSY domain-containing protein,PP_0813_Target,R2,98007.3,0.009044073,-2.043635938
Q88KE5,Q88KE5_PSEPK,Pp_2345,PepSY domain-containing protein,PP_0813_Target,R3,84316.66667,0.007741284,-2.111187027
Q88KF1,Q88KF1_PSEPK,Acnb,Aconitate hydratase B,PP_0813_Target,R1,3515633.333,0.336763442,-0.47267506
Q88KF1,Q88KF1_PSEPK,Acnb,Aconitate hydratase B,PP_0813_Target,R2,3549679.333,0.327562939,-0.484705241
Q88KF1,Q88KF1_PSEPK,Acnb,Aconitate hydratase B,PP_0813_Target,R3,3321522.333,0.304955676,-0.515763279
Q88KF2,Q88KF2_PSEPK,Prpd,2-methylcitrate dehydratase,PP_0813_Target,R1,84596.66,0.008103536,-2.091325417
Q88KF2,Q88KF2_PSEPK,Prpd,2-methylcitrate dehydratase,PP_0813_Target,R2,90487.26667,0.008350127,-2.078306894
Q88KF2,Q88KF2_PSEPK,Prpd,2-methylcitrate dehydratase,PP_0813_Target,R3,95568.26,0.008774315,-2.056786777
Q88KF3,Q88KF3_PSEPK,Prpf,Aconitate isomerase,PP_0813_Target,R1,211063.6667,0.020217844,-1.694265155
Q88KF3,Q88KF3_PSEPK,Prpf,Aconitate isomerase,PP_0813_Target,R2,192695.3333,0.017781846,-1.750023166
Q88KF3,Q88KF3_PSEPK,Prpf,Aconitate isomerase,PP_0813_Target,R3,194108.6667,0.017821509,-1.74905553
Q88KF4,Q88KF4_PSEPK,Acna-ii,aconitate hydratase,PP_0813_Target,R1,130154.3933,0.012467524,-1.904219801
Q88KF4,Q88KF4_PSEPK,Acna-ii,aconitate hydratase,PP_0813_Target,R2,373388.8667,0.03445617,-1.462732999
Q88KF4,Q88KF4_PSEPK,Acna-ii,aconitate hydratase,PP_0813_Target,R3,495587.7,0.045500908,-1.341979937
Q88KF5,Q88KF5_PSEPK,Prpc,Citrate synthase,PP_0813_Target,R1,745502.4,0.071411871,-1.146229588
Q88KF5,Q88KF5_PSEPK,Prpc,Citrate synthase,PP_0813_Target,R2,629235.8667,0.058065625,-1.236080894
Q88KF5,Q88KF5_PSEPK,Prpc,Citrate synthase,PP_0813_Target,R3,566574.83,0.05201838,-1.283843179
Q88KF6,Q88KF6_PSEPK,Prpb,2-methylisocitrate lyase,PP_0813_Target,R1,386004.1633,0.03697544,-1.432086645
Q88KF6,Q88KF6_PSEPK,Prpb,2-methylisocitrate lyase,PP_0813_Target,R2,356620.0667,0.032908752,-1.482688586
Q88KF6,Q88KF6_PSEPK,Prpb,2-methylisocitrate lyase,PP_0813_Target,R3,382565.2667,0.03512409,-1.454394919
Q88KF9,Q88KF9_PSEPK,Pp_2331,Inactive transglutaminase fused to 7 transmembrane helices,PP_0813_Target,R1,203177.0667,0.019462385,-1.710803948
Q88KF9,Q88KF9_PSEPK,Pp_2331,Inactive transglutaminase fused to 7 transmembrane helices,PP_0813_Target,R2,200709.2,0.018521362,-1.732327083
Q88KF9,Q88KF9_PSEPK,Pp_2331,Inactive transglutaminase fused to 7 transmembrane helices,PP_0813_Target,R3,218945.2,0.020101801,-1.696765028
Q88KG0,Q88KG0_PSEPK,Pp_2330,ATP-grasp domain-containing protein,PP_0813_Target,R1,34280.39667,0.003283728,-2.483632795
Q88KG0,Q88KG0_PSEPK,Pp_2330,ATP-grasp domain-containing protein,PP_0813_Target,R2,37969.9,0.003503847,-2.45545491
Q88KG0,Q88KG0_PSEPK,Pp_2330,ATP-grasp domain-containing protein,PP_0813_Target,R3,53868.89667,0.004945812,-2.305762376
Q88KG2,Q88KG2_PSEPK,Cysh,Adenosine 5'-phosphosulfate reductase,PP_0813_Target,R1,184309.9933,0.017655103,-1.75312975
Q88KG2,Q88KG2_PSEPK,Cysh,Adenosine 5'-phosphosulfate reductase,PP_0813_Target,R2,231212.4,0.021336185,-1.670883242
Q88KG2,Q88KG2_PSEPK,Cysh,Adenosine 5'-phosphosulfate reductase,PP_0813_Target,R3,345509.8633,0.031721959,-1.498640006
Q88KG3,Q88KG3_PSEPK,Cysb,Transcriptional dual regulator / CysB-O-acetyl-L-serine,PP_0813_Target,R1,552918.3333,0.052964193,-1.276017643
Q88KG3,Q88KG3_PSEPK,Cysb,Transcriptional dual regulator / CysB-O-acetyl-L-serine,PP_0813_Target,R2,547823.6667,0.050552941,-1.296253573
Q88KG3,Q88KG3_PSEPK,Cysb,Transcriptional dual regulator / CysB-O-acetyl-L-serine,PP_0813_Target,R3,662355,0.060812151,-1.216009637
Q88KG5,Q88KG5_PSEPK,Pp_2325,2-dehydropantoate 2-reductase,PP_0813_Target,R1,32588.29333,0.003121641,-2.505617017
Q88KG5,Q88KG5_PSEPK,Pp_2325,2-dehydropantoate 2-reductase,PP_0813_Target,R2,28211.3,0.002603327,-2.584471264
Q88KG5,Q88KG5_PSEPK,Pp_2325,2-dehydropantoate 2-reductase,PP_0813_Target,R3,284133.7267,0.026086891,-1.583577669
